date,value,action,line
2025-01-16,19271875.190367103,open,2025-01-16 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397392 security=501018.XSHG mode=OrderTargetValue: _value=19271875.190367103 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2025-01-16 13:11:00 cancel_time=None finish_time=None comment= error=Ϊʣʽ/֤㣬޷µaval_cash=-6.009632897310439)
2025-01-23,0.0,close,"2025-01-23 13:11:00 - ERROR - µʧܣ֤ȯ(513030.XSHG)ͣ: StockOrder: _status=new, _security=Security(code=513030.XSHG), _amount=11598100, _filled_amount=0, _locked_cash=0, _mode=OrderTargetValue: _value=0.0, _side=long, _style=MarketOrderStyle: _limit_price=0.0, _action=close, _commission=0, _avg_cost=0, _hold_cost=0, _order_cost=0, _margin=False, _order_id=1783397399, _comment=, _entrust_time=2025-01-23 13:11:00, _cancel_time=None, _finish_time=None"
2025-01-23,21050489.4642971,open,2025-01-23 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397400 security=501018.XSHG mode=OrderTargetValue: _value=21050489.4642971 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2025-01-23 13:11:00 cancel_time=None finish_time=None comment= error=Ϊʣʽ/֤㣬޷µaval_cash=-62.03570289938466)
2025-02-06,21740033.5753871,close,2025-02-06 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397406 security=159985.XSHE mode=OrderTargetValue: _value=21740033.5753871 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-02-06 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-03-19,21326865.98596712,close,2025-03-19 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397455 security=159323.XSHE mode=OrderTargetValue: _value=21326865.98596712 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-03-19 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-03-20,21454763.58596712,close,2025-03-20 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397456 security=159323.XSHE mode=OrderTargetValue: _value=21454763.58596712 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-03-20 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-04-01,19773378.141907122,close,2025-04-01 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397470 security=518880.XSHG mode=OrderTargetValue: _value=19773378.141907122 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-04-01 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-04-02,19611459.54190712,close,2025-04-02 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397471 security=518880.XSHG mode=OrderTargetValue: _value=19611459.54190712 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-04-02 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-04-03,19915754.84190712,close,2025-04-03 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397472 security=518880.XSHG mode=OrderTargetValue: _value=19915754.84190712 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-04-03 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-04-08,19285211.55478712,close,2025-04-08 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397475 security=511880.XSHG mode=OrderTargetValue: _value=19285211.55478712 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-04-08 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-04-09,19287516.75478712,close,2025-04-09 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397476 security=511880.XSHG mode=OrderTargetValue: _value=19287516.75478712 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-04-09 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-04-14,19719264.79332712,close,2025-04-14 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397480 security=518880.XSHG mode=OrderTargetValue: _value=19719264.79332712 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-04-14 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-04-15,19735426.39332712,close,2025-04-15 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397481 security=518880.XSHG mode=OrderTargetValue: _value=19735426.39332712 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-04-15 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-04-16,20158321.59332712,close,2025-04-16 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397482 security=518880.XSHG mode=OrderTargetValue: _value=20158321.59332712 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-04-16 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-04-17,20454617.593327124,close,2025-04-17 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397483 security=518880.XSHG mode=OrderTargetValue: _value=20454617.593327124 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-04-17 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-04-18,20419600.793327123,close,2025-04-18 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397484 security=518880.XSHG mode=OrderTargetValue: _value=20419600.793327123 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-04-18 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-04-21,20697041.593327124,close,2025-04-21 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397485 security=518880.XSHG mode=OrderTargetValue: _value=20697041.593327124 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-04-21 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-04-22,21521283.19332712,close,2025-04-22 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397486 security=518880.XSHG mode=OrderTargetValue: _value=21521283.19332712 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-04-22 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-04-25,20615566.588607125,open,2025-04-25 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397491 security=511880.XSHG mode=OrderTargetValue: _value=20615566.588607125 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2025-04-25 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2025-04-30,20578974.238537125,close,2025-04-30 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397495 security=518880.XSHG mode=OrderTargetValue: _value=20578974.238537125 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-04-30 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-05-06,20867314.73853713,close,2025-05-06 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397496 security=518880.XSHG mode=OrderTargetValue: _value=20867314.73853713 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-05-06 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-05-07,21012858.038537126,close,2025-05-07 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397497 security=518880.XSHG mode=OrderTargetValue: _value=21012858.038537126 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-05-07 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-05-12,21490990.566707127,close,2025-05-12 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397501 security=513030.XSHG mode=OrderTargetValue: _value=21490990.566707127 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-05-12 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-05-13,20957404.26670713,close,2025-05-13 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397502 security=513030.XSHG mode=OrderTargetValue: _value=20957404.26670713 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-05-13 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-05-14,21116344.866707128,close,2025-05-14 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397503 security=513030.XSHG mode=OrderTargetValue: _value=21116344.866707128 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-05-14 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-05-15,20775757.866707128,close,2025-05-15 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397504 security=513030.XSHG mode=OrderTargetValue: _value=20775757.866707128 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-05-15 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-05-20,21361900.86921713,close,2025-05-20 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397508 security=513750.XSHG mode=OrderTargetValue: _value=21361900.86921713 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-05-20 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-05-21,21540323.069217134,close,2025-05-21 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397509 security=513750.XSHG mode=OrderTargetValue: _value=21540323.069217134 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-05-21 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-06-04,20219476.91488714,close,2025-06-04 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397523 security=159509.XSHE mode=OrderTargetValue: _value=20219476.91488714 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-06-04 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-06-12,22637626.218157142,close,2025-06-12 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397532 security=515120.XSHG mode=OrderTargetValue: _value=22637626.218157142 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-06-12 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-06-13,22200183.01815714,close,2025-06-13 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397533 security=515120.XSHG mode=OrderTargetValue: _value=22200183.01815714 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-06-13 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-06-18,22788710.297517143,close,2025-06-18 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397537 security=161226.XSHE mode=OrderTargetValue: _value=22788710.297517143 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-06-18 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-07-07,22248639.034347136,close,2025-07-07 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397558 security=513090.XSHG mode=OrderTargetValue: _value=22248639.034347136 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-07-07 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-07-08,22887696.634347133,close,2025-07-08 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397559 security=513090.XSHG mode=OrderTargetValue: _value=22887696.634347133 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-07-08 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-07-11,23944794.020847134,close,2025-07-11 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397563 security=159851.XSHE mode=OrderTargetValue: _value=23944794.020847134 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-07-11 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-07-16,24235171.14719713,close,2025-07-16 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397567 security=515050.XSHG mode=OrderTargetValue: _value=24235171.14719713 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-07-16 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-07-17,24913079.94719713,close,2025-07-17 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397568 security=515050.XSHG mode=OrderTargetValue: _value=24913079.94719713 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-07-17 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-08-14,27906471.354907136,close,2025-08-14 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397602 security=159583.XSHE mode=OrderTargetValue: _value=27906471.354907136 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-08-14 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-08-15,27889202.454907134,close,2025-08-15 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397603 security=159583.XSHE mode=OrderTargetValue: _value=27889202.454907134 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-08-15 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-10-21,41161140.022317134,close,2025-10-21 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397677 security=159502.XSHE mode=OrderTargetValue: _value=41161140.022317134 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-10-21 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-10-28,42896911.79304714,close,2025-10-28 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397685 security=159502.XSHE mode=OrderTargetValue: _value=42896911.79304714 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-10-28 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-10-29,43079763.29304714,close,2025-10-29 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397686 security=159502.XSHE mode=OrderTargetValue: _value=43079763.29304714 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-10-29 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-10-30,42970052.39304714,close,2025-10-30 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397687 security=159502.XSHE mode=OrderTargetValue: _value=42970052.39304714 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-10-30 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-10-31,43335755.39304714,close,2025-10-31 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397688 security=159502.XSHE mode=OrderTargetValue: _value=43335755.39304714 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-10-31 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-11-03,44067161.39304714,close,2025-11-03 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397689 security=159502.XSHE mode=OrderTargetValue: _value=44067161.39304714 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-11-03 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-11-19,43269248.72469714,close,2025-11-19 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397709 security=513290.XSHG mode=OrderTargetValue: _value=43269248.72469714 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-11-19 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-11-20,41664596.12469714,close,2025-11-20 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397710 security=513290.XSHG mode=OrderTargetValue: _value=41664596.12469714 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-11-20 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-11-26,45417866.01847714,close,2025-11-26 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397716 security=513290.XSHG mode=OrderTargetValue: _value=45417866.01847714 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-11-26 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-11-27,45193718.01847714,close,2025-11-27 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397717 security=513290.XSHG mode=OrderTargetValue: _value=45193718.01847714 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-11-27 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
