date,time,value,weak,pool,target,target_raw,top10_raw
2025-09-12,15:30:00,5235648.59,False,111,512400,512400.SH,"512400.SH:4.5952,588080.SH:3.2763,159732.SZ:3.1806,588200.SH:2.9382,159995.SZ:2.9224,513310.SH:2.8981,159967.SZ:2.4828,588790.SH:2.2719,159667.SZ:2.1663,562800.SH:2.1277"
2025-09-15,15:30:00,5219064.09,False,111,159819,159819.SZ,"159819.SZ:4.4415,512400.SH:4.3335,513310.SH:3.4982,159732.SZ:3.0010,588080.SH:2.7568,159995.SZ:2.5804,588200.SH:2.4247,159869.SZ:2.2997,159667.SZ:2.2527,159967.SZ:2.1469"
2025-09-16,15:30:00,5274489.81,False,111,515790,515790.SH,"515790.SH:4.6433,513310.SH:4.1976,159363.SZ:3.9157,561330.SH:3.8434,159819.SZ:3.6474,512400.SH:3.0629,159732.SZ:2.9407,588080.SH:2.4677,159869.SZ:2.4045,159995.SZ:2.3747"
2025-09-17,15:30:00,5380808.61,False,111,515980,515980.SH,"515980.SH:4.7997,515790.SH:4.6615,513310.SH:4.5050,159363.SZ:3.2923,561330.SH:3.2523,159732.SZ:3.1096,159869.SZ:2.9634,159819.SZ:2.9495,159667.SZ:2.8836,159605.SZ:2.6924"
2025-09-18,15:30:00,5415200.11,False,111,515980,515980.SH,"515980.SH:4.4268,515790.SH:3.8838,159869.SZ:3.4641,159732.SZ:3.3883,159667.SZ:3.1540,159819.SZ:2.7598,159995.SZ:2.6499,588200.SH:2.5917,159363.SZ:2.5708,588080.SH:2.2081"
2025-09-19,15:30:00,5356340.07,False,111,159915,159915.SZ,"159915.SZ:4.6674,515880.SH:4.3426,159869.SZ:3.2273,159605.SZ:3.2214,159732.SZ:3.0117,515790.SH:2.8580,515980.SH:2.7920,159667.SZ:2.7364,513330.SH:2.3298,513180.SH:2.0306"
2025-09-22,15:30:00,5391324.07,False,111,159915,159915.SZ,"159915.SZ:4.1235,517520.SH:3.9909,515880.SH:3.9060,159605.SZ:3.2082,159667.SZ:2.7846,515980.SH:2.7482,513330.SH:2.6496,159869.SZ:2.5794,588200.SH:2.3120,513180.SH:2.2227"
2025-09-23,15:30:00,5418163.58,False,111,159949,159949.SZ,"159949.SZ:4.9870,517520.SH:3.5779,159732.SZ:3.4649,159915.SZ:3.3350,159605.SZ:2.6369,513330.SH:2.3822,588200.SH:2.0422,515980.SH:2.0265,159667.SZ:1.9927,513180.SH:1.9124"
2025-09-24,15:30:00,5555065.98,False,111,159732,159732.SZ,"159732.SZ:4.3884,159915.SZ:3.7788,588200.SH:3.4730,159605.SZ:3.1024,513330.SH:3.0024,517520.SH:2.9867,159995.SZ:2.8628,515880.SH:2.7651,159869.SZ:2.5429,516520.SH:2.4499"
2025-09-25,15:30:00,5550413.58,False,111,159732,159732.SZ,"159732.SZ:4.9337,159915.SZ:4.0677,588170.SH:3.9450,588200.SH:3.9421,513330.SH:3.5175,159605.SZ:3.3904,159869.SZ:3.3344,159995.SZ:3.2766,516520.SH:2.8992,515880.SH:2.8577"
2025-09-26,15:30:00,5411838.99,False,111,588200,588200.SH,"588200.SH:4.6956,159949.SZ:4.5621,159995.SZ:3.5660,159915.SZ:3.2275,512480.SH:3.0963,513330.SH:2.9846,159605.SZ:2.6702,513180.SH:2.3434,588080.SH:2.2434,159509.SZ:1.9662"
2025-09-29,15:30:00,5461249.71,False,111,159949,159949.SZ,"159949.SZ:4.6453,159995.SZ:4.2376,512480.SH:3.7326,513330.SH:3.3338,159915.SZ:3.3012,159605.SZ:2.7489,588080.SH:2.5525,161226.SZ:2.5511,159509.SZ:2.5340,513180.SH:2.4720"
2025-09-30,15:30:00,5454152.71,False,111,159949,159949.SZ,"159949.SZ:4.4701,159732.SZ:4.3967,513330.SH:4.0718,588080.SH:3.5116,159915.SZ:3.2610,515050.SH:3.1375,516520.SH:2.9694,513180.SH:2.9562,159605.SZ:2.9101,161226.SZ:2.8041"
2025-10-09,15:30:00,5471827.36,False,111,513330,513330.SH,"513330.SH:4.5445,159949.SZ:4.3194,516520.SH:3.6349,513180.SH:3.5754,161226.SZ:3.5381,159509.SZ:3.4957,517520.SH:3.3152,159915.SZ:3.2396,515050.SH:3.1071,159605.SZ:2.8793"
2025-10-10,15:30:00,5321453.97,False,111,161226,161226.SZ,"161226.SZ:3.6862,159509.SZ:3.4705,518880.SH:1.9651,513100.SH:1.8776,159605.SZ:1.7200,520830.SH:1.1504,513520.SH:1.1318,510500.SH:1.0873,512200.SH:1.0541,159667.SZ:1.0008"
2025-10-13,15:30:00,5627658.57,False,111,161226,161226.SZ,"161226.SZ:4.8539,159502.SZ:2.6693,518880.SH:2.4367,520830.SH:1.4174,512200.SH:0.9128,510500.SH:0.8682,159605.SZ:0.5357,513290.SH:0.5078,515220.SH:0.4809,512050.SH:0.4758"
2025-10-14,15:30:00,6021780.1,False,111,159326,159326.SZ,"159326.SZ:3.5520,159502.SZ:2.6191,159509.SZ:2.4968,520830.SH:1.7397,513100.SH:1.5767,159566.SZ:1.4736,512200.SH:0.9921,512710.SH:0.8676,513520.SH:0.8291,515220.SH:0.8078"
2025-10-15,15:30:00,6107459.21,True,17,518880,518880.SH,"518880.SH:3.8890,159502.SZ:2.8035,159509.SZ:2.3505,520830.SH:2.0204,513100.SH:1.4896,513520.SH:1.0494,513290.SH:0.6734,159980.SZ:0.4096,513400.SH:0.1302,513030.SH:0.0241"
2025-10-16,15:30:00,6145347.11,True,17,518880,518880.SH,"518880.SH:4.9233,159502.SZ:3.6254,159509.SZ:2.4252,520830.SH:2.2196,513520.SH:1.3577,513290.SH:0.9242,159980.SZ:0.4386,513030.SH:0.0184"
2025-10-17,15:30:00,6337479.63,True,17,159502,159502.SZ,"159502.SZ:3.9412,159509.SZ:2.2640,520830.SH:2.1475,513520.SH:1.2311,513290.SH:1.0354"
2025-10-20,15:30:00,6432569.13,True,17,159502,159502.SZ,"159502.SZ:4.5002,159509.SZ:2.6765,520830.SH:2.2818,513290.SH:1.3733,513100.SH:1.2034,159980.SZ:0.4199,513500.SH:0.3613,513400.SH:0.0344"
2025-10-21,15:30:00,6511631.57,True,17,513310,513310.SH,"513310.SH:4.0939,159509.SZ:2.9045,520830.SH:2.1073,513290.SH:1.7673,513100.SH:1.3125,159980.SZ:0.4105,513500.SH:0.3893,513030.SH:0.0848,513400.SH:0.0487"
2025-10-22,15:30:00,6471677.82,True,17,513520,513520.SH,"513520.SH:3.2137,159509.SZ:3.0483,513310.SH:3.0463,513290.SH:1.9341,513100.SH:1.3543,513500.SH:0.4360,513400.SH:0.0857"
2025-10-23,15:30:00,6320864.82,True,17,513520,513520.SH,"513520.SH:3.1306,159509.SZ:3.0017,513290.SH:1.8433,520830.SH:1.5092,513100.SH:1.2886,513500.SH:0.4837,159980.SZ:0.4009,513030.SH:0.1862,513400.SH:0.0623"
2025-10-24,15:30:00,6334270.42,True,17,513520,513520.SH,"513520.SH:3.5197,159509.SZ:3.3878,513310.SH:2.5929,513290.SH:1.8264,513100.SH:1.4235,513500.SH:0.5186,159980.SZ:0.4924,513030.SH:0.2617,513400.SH:0.0818"
2025-10-27,15:30:00,6444069.46,False,111,159502,159502.SZ,"159502.SZ:4.4430,513520.SH:4.2157,159509.SZ:3.7918,513310.SH:3.3987,518880.SH:3.0345,560860.SH:2.7549,515220.SH:2.5769,561330.SH:2.1324,513290.SH:2.0913,512400.SH:1.9206"
2025-10-28,15:30:00,6590293.71,False,111,513520,513520.SH,"513520.SH:4.4583,159502.SZ:4.4440,513310.SH:3.8611,159509.SZ:3.3862,513290.SH:2.2140,515220.SH:2.1731,513100.SH:1.9206,562800.SH:1.3873,510880.SH:0.8607,513500.SH:0.8186"
2025-10-29,15:30:00,6819124.66,False,111,513310,513310.SH,"513310.SH:4.7071,159502.SZ:4.1873,159509.SZ:3.6768,513290.SH:2.5579,513100.SH:2.3385,515220.SH:2.3000,562800.SH:1.7014,513190.SH:1.1282,513500.SH:1.0368,159611.SZ:0.9561"
2025-10-30,15:30:00,7037201.6,False,111,159502,159502.SZ,"159502.SZ:3.6025,159509.SZ:3.5993,560860.SH:3.0705,513290.SH:2.5226,562800.SH:2.4789,513100.SH:2.4222,515220.SH:2.1340,561330.SH:1.9352,512400.SH:1.8658,513500.SH:1.2587"
2025-10-31,15:30:00,7098127.98,False,111,159509,159509.SZ,"159509.SZ:3.3798,159502.SZ:3.2710,513290.SH:2.7690,513100.SH:2.4377,562800.SH:1.9119,515220.SH:1.5928,513500.SH:1.2763,561330.SH:1.2724,512400.SH:1.2314,513190.SH:1.1284"
2025-11-03,15:30:00,7126806.41,False,112,159502,159502.SZ,"159502.SZ:3.4612,159509.SZ:3.3077,513100.SH:2.3678,515220.SH:1.8276,513500.SH:1.5331,562800.SH:1.2365,513190.SH:1.1982,513920.SH:1.0480,159611.SZ:0.8187,561360.SH:0.7197"
2025-11-04,15:30:00,6860650.83,False,112,159509,159509.SZ,"159509.SZ:2.4676,513100.SH:1.8572,515220.SH:1.7549,513500.SH:1.3438,513190.SH:1.3366,513920.SH:1.0273,510880.SH:0.8090,159611.SZ:0.7878,561360.SH:0.6988,515790.SH:0.6986"
2025-11-05,15:30:00,6797297.27,True,17,511880,511880.SH,
2025-11-06,15:30:00,6804535.6,True,17,513290,513290.SH,"513290.SH:2.4514,159509.SZ:1.9820,513400.SH:0.4757,159985.SZ:0.1071,161226.SZ:0.0011,518880.SH:0.0000"
2025-11-07,15:30:00,6722116.2,False,112,513310,513310.SH,"513310.SH:4.7470,515790.SH:2.5587,159326.SZ:2.4521,513520.SH:2.2839,513290.SH:2.1617,515220.SH:1.8176,159509.SZ:1.4445,513190.SH:1.1889,513920.SH:0.9248,513100.SH:0.8995"
2025-11-10,15:30:00,6795236.8,False,112,513310,513310.SH,"513310.SH:4.0127,515790.SH:3.2547,159326.SZ:2.7024,513520.SH:2.1036,515220.SH:1.8127,513290.SH:1.7943,159509.SZ:1.3571,513190.SH:1.2911,513920.SH:1.0042,513100.SH:0.8249"
2025-11-11,15:30:00,6725821.68,False,112,515790,515790.SH,"515790.SH:4.1433,513310.SH:3.5202,159326.SZ:2.8084,513520.SH:1.5859,513290.SH:1.5463,513190.SH:1.3652,515220.SH:1.2383,561360.SH:1.0589,513920.SH:1.0444,159509.SZ:1.0205"
2025-11-12,15:30:00,6389078.03,True,17,513290,513290.SH,"513290.SH:1.7530,513520.SH:1.2527,513400.SH:0.7832,513100.SH:0.7135,513500.SH:0.6188,159502.SZ:0.5139,159985.SZ:0.1829,159980.SZ:0.0610,159518.SZ:0.0466"
2025-11-13,15:30:00,6453887.22,True,17,513290,513290.SH,"513290.SH:1.9649,513400.SH:1.0045,513520.SH:0.9434,513500.SH:0.7801,513100.SH:0.7008,159502.SZ:0.5487,159985.SZ:0.2036,159518.SZ:0.1626,159980.SZ:0.1400,513030.SH:0.0001"
2025-11-14,15:30:00,6229598.4,False,112,515790,515790.SH,"515790.SH:4.2061,159766.SZ:3.0830,159870.SZ:2.3189,159326.SZ:2.2954,513290.SH:1.8759,159566.SZ:1.5190,561360.SH:1.4923,513190.SH:1.4240,159840.SZ:1.2219,513630.SH:1.1013"
2025-11-17,15:30:00,6161986.93,True,17,513290,513290.SH,"513290.SH:2.0371,513400.SH:0.8688,513500.SH:0.6300,159502.SZ:0.5405,159518.SZ:0.4918"
2025-11-18,15:30:00,6071731.93,True,17,513290,513290.SH,"513290.SH:1.7839,159502.SZ:0.4566"
2025-11-19,15:30:00,6296955.55,True,17,159518,159518.SZ,"159518.SZ:0.5768,159985.SZ:0.2441"
2025-11-20,15:30:00,6288522.67,True,17,513290,513290.SH,"513290.SH:1.4512,159518.SZ:0.5924,159502.SZ:0.5217,161226.SZ:0.3701"
2025-11-21,15:30:00,6165908.82,True,17,159502,159502.SZ,159502.SZ:0.4148
2025-11-24,15:30:00,6335360.74,True,17,513290,513290.SH,"513290.SH:1.2575,159502.SZ:0.6368,159985.SZ:0.1820"
2025-11-25,15:30:00,6570465.54,True,17,513290,513290.SH,"513290.SH:1.6025,161226.SZ:1.1803,159985.SZ:0.2132,518880.SH:0.0181,513500.SH:0.0003"
2025-11-26,15:30:00,6696414.54,True,17,513290,513290.SH,"513290.SH:2.3070,161226.SZ:1.4642,159985.SZ:0.1924,518880.SH:0.0575"
2025-11-27,15:30:00,6692216.24,True,17,513290,513290.SH,"513290.SH:2.5118,161226.SZ:1.7981,159985.SZ:0.2505,518880.SH:0.0861,513400.SH:0.0058"
2025-11-28,15:30:00,6686808.36,True,17,159502,159502.SZ,"159502.SZ:2.8761,161226.SZ:2.7974,513290.SH:2.6503,159985.SZ:0.3096,518880.SH:0.1568,159518.SZ:0.1160,513400.SH:0.0066"
2025-12-01,15:30:00,6533147.56,True,17,159502,159502.SZ,"159502.SZ:2.8930,513290.SH:2.5542,518880.SH:0.2804,513400.SH:0.0056"
2025-12-02,15:30:00,6389400.36,False,112,159502,159502.SZ,"159502.SZ:2.5738,513290.SH:2.1331,518880.SH:0.2474,159518.SZ:0.2397,513350.SH:0.2334"
2025-12-03,15:30:00,6434011.56,False,112,159502,159502.SZ,"159502.SZ:2.4408,513290.SH:2.3272,518880.SH:0.2314,513350.SH:0.1606,159518.SZ:0.1599"
2025-12-04,15:30:00,6681851.56,False,112,159502,159502.SZ,"159502.SZ:3.5120,513290.SH:2.8148,159518.SZ:0.2846,513350.SH:0.2763,518880.SH:0.1834"
2025-12-05,15:30:00,6706635.56,False,112,159502,159502.SZ,"159502.SZ:4.3743,513290.SH:2.8314,159980.SZ:0.3396,159518.SZ:0.2868,513350.SH:0.2728,518880.SH:0.2005"
2025-12-08,15:30:00,6617413.16,False,112,159502,159502.SZ,"159502.SZ:4.0949,513290.SH:2.7325,159583.SZ:1.5523,159363.SZ:0.9188,159980.SZ:0.5282,159518.SZ:0.3270,513350.SH:0.3218,518880.SH:0.1862"
2025-12-09,15:30:00,6632283.56,False,111,159502,159502.SZ,"159502.SZ:3.6320,159583.SZ:2.9577,513290.SH:2.2192,159363.SZ:1.8664,159206.SZ:1.5560,159980.SZ:0.5588,159227.SZ:0.2722,513350.SH:0.1796"
2025-12-10,15:30:00,6703664.19,False,111,159583,159583.SZ,"159583.SZ:4.5661,159502.SZ:2.9854,159363.SZ:2.8520,159206.SZ:2.1422,515880.SH:2.0909,513290.SH:1.9363,159218.SZ:0.7349,159509.SZ:0.7222,159980.SZ:0.5965,159227.SZ:0.3748"
2025-12-11,15:30:00,6561707.13,False,111,159206,159206.SZ,"159206.SZ:3.0424,159502.SZ:2.2648,513290.SH:1.5490,159218.SZ:1.2391,159967.SZ:1.0808,159509.SZ:0.9593,159980.SZ:0.6680,159227.SZ:0.5958,159819.SZ:0.5081,516510.SH:0.3448"
2025-12-12,15:30:00,6660527.13,False,111,159206,159206.SZ,"159206.SZ:4.0869,159502.SZ:1.9331,159218.SZ:1.8240,159967.SZ:1.6498,513290.SH:1.2691,159509.SZ:1.0982,159980.SZ:0.8827,159227.SZ:0.8030,159819.SZ:0.7571,516510.SH:0.4889"
2025-12-15,15:30:00,6765621.15,False,112,159363,159363.SZ,"159363.SZ:4.9544,515880.SH:4.6610,159218.SZ:3.1329,515050.SH:2.1449,159967.SZ:1.9217,159502.SZ:1.5652,159227.SZ:1.2140,159509.SZ:0.9006,159980.SZ:0.8546,159819.SZ:0.8136"
2025-12-16,15:30:00,6595388.34,True,17,518880,518880.SH,"518880.SH:0.2550,513030.SH:0.0008"
2025-12-17,15:30:00,6645347.34,True,17,518880,518880.SH,"518880.SH:0.3567,159529.SZ:0.2747"
2025-12-18,15:30:00,6651056.94,True,17,518880,518880.SH,"518880.SH:0.5111,159529.SZ:0.2467"
2025-12-19,15:30:00,6661243.79,True,17,159980,159980.SZ,"159980.SZ:0.8803,518880.SH:0.5979,159529.SZ:0.3372,513500.SH:0.0195"
2025-12-22,15:30:00,6716811.79,True,17,159980,159980.SZ,"159980.SZ:1.0095,518880.SH:0.7537,159509.SZ:0.4436,159529.SZ:0.3747,513030.SH:0.1365,159502.SZ:0.0922,513500.SH:0.0460,513400.SH:0.0280,513100.SH:0.0087,513310.SH:0.0000"
2025-12-23,15:30:00,6718656.14,False,111,515880,515880.SH,"515880.SH:4.8931,159363.SZ:3.2672,515050.SH:2.5614,159967.SZ:2.3536,588170.SH:2.3103,562590.SH:2.2030,159516.SZ:2.1371,159638.SZ:1.8490,159227.SZ:1.5939,561980.SH:1.4276"
2025-12-24,15:30:00,6828235.66,False,112,159363,159363.SZ,"159363.SZ:3.1325,588170.SH:3.0501,515050.SH:2.9218,562590.SH:2.8351,159516.SZ:2.7824,159638.SZ:2.4520,159967.SZ:2.3569,159227.SZ:1.9976,561980.SH:1.8538,512670.SH:1.6059"
2025-12-25,15:30:00,6815779.11,False,112,588170,588170.SH,"588170.SH:3.4875,515050.SH:3.1259,562590.SH:3.1234,159516.SZ:3.0590,159363.SZ:2.9099,159227.SZ:2.7718,159967.SZ:2.2507,561980.SH:2.0823,512660.SH:2.0554,512070.SH:1.9410"
2025-12-26,15:30:00,6771493.08,False,112,515880,515880.SH,"515880.SH:4.2668,159638.SZ:3.9251,588170.SH:3.2088,159227.SZ:3.1118,562590.SH:2.8655,159516.SZ:2.6804,515050.SH:2.5282,512670.SH:2.5259,512660.SH:2.3421,159363.SZ:2.2422"
2025-12-29,15:30:00,6838129.74,False,112,159227,159227.SZ,"159227.SZ:4.0583,515880.SH:3.5869,512670.SH:3.2880,512660.SH:3.0408,512710.SH:2.9289,588170.SH:2.5785,515050.SH:2.3890,562590.SH:2.2953,159516.SZ:2.1369,512070.SH:1.8537"
2025-12-30,15:30:00,6776664.54,False,112,159227,159227.SZ,"159227.SZ:4.6960,159583.SZ:4.2718,512670.SH:3.7376,512710.SH:3.6622,512660.SH:3.4574,515880.SH:2.8380,588170.SH:2.1804,515050.SH:1.9875,562590.SH:1.9704,159870.SZ:1.8808"
2025-12-31,15:30:00,6974071.51,False,112,512710,512710.SH,"512710.SH:4.7035,512670.SH:4.2889,512660.SH:4.0124,159583.SZ:3.6516,515880.SH:2.2177,159870.SZ:2.0305,512400.SH:2.0194,561330.SH:2.0171,560860.SH:1.8963,588170.SH:1.8469"
2026-01-05,15:30:00,7207129.59,False,112,159583,159583.SZ,"159583.SZ:3.5686,561330.SH:2.5267,512400.SH:2.5251,159870.SZ:2.4860,560860.SH:2.3710,588170.SH:2.3473,562590.SH:2.2040,159667.SZ:2.1557,515880.SH:2.1408,562800.SH:2.0536"
2026-01-06,15:30:00,7184433.01,False,112,561330,561330.SH,"561330.SH:3.7003,159870.SZ:3.6899,512400.SH:3.6035,560860.SH:3.4121,159583.SZ:3.2475,588170.SH:3.1745,562590.SH:3.0932,562800.SH:3.0384,159516.SZ:2.8111,159667.SZ:2.4801"
