date,weak,pool,passed,target,target_raw,top10_raw,top10
2021-05-28,False,63,29,159949,159949.XSHE,159949.XSHE:1.9221:2.5990:0.7396:1.4270:0|515030.XSHG:1.8749:2.9181:0.6425:1.8250:0|515170.XSHG:1.8635:2.7609:0.6750:1.0010:0|159967.XSHE:1.8631:2.6438:0.7047:0.7540:0|512690.XSHG:1.8008:2.7258:0.6606:1.4830:0|512170.XSHG:1.7767:2.3414:0.7588:0.9050:0|512880.XSHG:1.4575:2.4296:0.5999:1.1530:0|159915.XSHE:1.4451:2.0546:0.7033:3.1690:0|512010.XSHG:1.4284:1.9154:0.7458:3.2990:0|516160.XSHG:1.1358:1.6262:0.6984:0.9680:0,"['159949', '515030', '515170', '159967', '512690', '512170', '512880', '159915', '512010', '516160']"
2021-05-31,False,64,34,515030,515030.XSHG,515030.XSHG:2.6894:3.9681:0.6778:1.8780:0|159949.XSHE:2.0081:2.6839:0.7482:1.4340:0|515170.XSHG:1.9830:2.8254:0.7019:0.9900:0|512690.XSHG:1.9502:2.8592:0.6821:1.4720:0|512880.XSHG:1.8598:2.7473:0.6769:1.1360:0|159967.XSHE:1.8244:2.5764:0.7081:0.7520:0|512670.XSHG:1.7512:2.9254:0.5986:1.7980:0|159915.XSHE:1.5224:2.1259:0.7161:3.1790:0|512170.XSHG:1.4759:2.0049:0.7362:0.8930:0|516160.XSHG:1.4339:2.0304:0.7062:0.9900:0,"['515030', '159949', '515170', '512690', '512880', '159967', '512670', '159915', '512170', '516160']"
2021-06-01,False,64,37,515030,515030.XSHG,515030.XSHG:3.6844:5.1573:0.7144:1.8680:0|512670.XSHG:2.6910:3.9796:0.6762:1.8220:0|512690.XSHG:2.3425:3.2223:0.7270:1.4820:0|515170.XSHG:2.3198:3.1188:0.7438:1.0000:0|159949.XSHE:2.2834:3.0065:0.7595:1.4390:0|512880.XSHG:2.2069:3.0171:0.7315:1.1230:0|159967.XSHE:2.0626:2.8626:0.7206:0.7600:0|512710.XSHG:1.9815:3.0022:0.6600:0.8250:0|516160.XSHG:1.8216:2.5358:0.7184:0.9870:0|512660.XSHG:1.8103:2.7775:0.6518:1.1410:0,"['515030', '512670', '512690', '515170', '159949', '512880', '159967', '512710', '516160', '512660']"
2021-06-02,False,64,43,515030,515030.XSHG,515030.XSHG:4.5483:6.0448:0.7524:1.8570:0|512670.XSHG:3.0880:4.2139:0.7328:1.7760:0|512690.XSHG:2.5456:3.3720:0.7549:1.4720:0|515170.XSHG:2.3950:3.1380:0.7632:0.9890:0|512880.XSHG:2.3698:3.0770:0.7702:1.1130:0|159949.XSHE:2.2774:2.9765:0.7651:1.4160:0|512710.XSHG:2.2260:3.0978:0.7186:0.8030:0|512660.XSHG:2.1610:2.9825:0.7246:1.1140:0|516160.XSHG:2.1583:2.9022:0.7437:0.9830:0|159967.XSHE:1.9162:2.6893:0.7125:0.7450:0,"['515030', '512670', '512690', '515170', '512880', '159949', '512710', '512660', '516160', '159967']"
2021-06-03,False,64,43,512670,512670.XSHG,512670.XSHG:3.2271:4.2021:0.7680:1.7630:0|512690.XSHG:2.9866:3.7467:0.7971:1.5100:0|515170.XSHG:2.6549:3.3117:0.8017:1.0050:0|516160.XSHG:2.4878:3.1823:0.7818:0.9800:0|512710.XSHG:2.2823:3.0388:0.7510:0.7980:0|512660.XSHG:2.2710:2.9678:0.7652:1.1060:0|512880.XSHG:2.2650:2.9039:0.7800:1.1120:0|159949.XSHE:2.2041:2.8553:0.7719:1.4080:0|588080.XSHG:1.7893:2.7186:0.6582:1.4610:0|159915.XSHE:1.7698:2.3265:0.7607:3.1360:0,"['512670', '512690', '515170', '516160', '512710', '512660', '512880', '159949', '588080', '159915']"
2021-06-04,True,9,2,501018,501018.XSHG,501018.XSHG:0.1718:0.4356:0.3944:0.7810:0|513030.XSHG:0.0590:0.2025:0.2914:1.2520:0,"['501018', '513030']"
2021-06-07,False,63,43,512690,512690.XSHG,512690.XSHG:3.5358:4.1998:0.8419:1.5310:0|512670.XSHG:3.1928:3.9733:0.8036:1.7830:0|515170.XSHG:2.5185:3.0940:0.8140:1.0010:0|512480.XSHG:2.4146:3.4853:0.6928:1.1180:0|512660.XSHG:2.3309:2.8812:0.8090:1.1200:0|588080.XSHG:2.2996:3.0375:0.7571:1.4580:0|516160.XSHG:2.1953:2.8469:0.7711:0.9590:0|512710.XSHG:2.1236:2.7529:0.7714:0.8040:0|159995.XSHE:1.8009:2.8212:0.6383:1.3240:0|512880.XSHG:1.7726:2.3886:0.7421:1.1150:0,"['512690', '512670', '515170', '512480', '512660', '588080', '516160', '512710', '159995', '512880']"
2021-06-08,True,9,2,501018,501018.XSHG,501018.XSHG:0.2221:0.5216:0.4259:0.7780:0|513030.XSHG:0.1443:0.2729:0.5290:1.2610:0,"['501018', '513030']"
2021-06-09,True,9,3,501018,501018.XSHG,501018.XSHG:0.3250:0.6850:0.4745:0.7980:0|513030.XSHG:0.1799:0.2948:0.6100:1.2610:0|513100.XSHG:0.0049:0.1315:0.0370:4.5220:0,"['501018', '513030', '513100']"
2021-06-10,True,9,4,501018,501018.XSHG,501018.XSHG:0.3959:0.7615:0.5200:0.7890:0|513030.XSHG:0.1663:0.2768:0.6010:1.2550:0|513100.XSHG:0.0454:0.2138:0.2121:4.5180:0|513500.XSHG:0.0004:0.0684:0.0064:2.5510:0,"['501018', '513030', '513100', '513500']"
2021-06-11,False,62,31,159995,159995.XSHE,159995.XSHE:4.8917:5.1531:0.9493:1.3360:0|516520.XSHG:3.1243:3.3705:0.9269:1.0170:0|588080.XSHG:3.0886:3.4228:0.9024:1.4780:0|516160.XSHG:2.7294:3.2690:0.8349:1.0240:0|515050.XSHG:2.7089:2.9099:0.9309:1.1020:0|515880.XSHG:2.3467:2.4769:0.9474:0.9990:0|516510.XSHG:2.2702:2.5617:0.8862:1.0690:0|159870.XSHE:2.0259:2.4465:0.8281:0.9760:0|159869.XSHE:1.9589:2.0611:0.9504:1.0180:0|159819.XSHE:1.9455:2.1742:0.8948:0.9720:0,"['159995', '516520', '588080', '516160', '515050', '515880', '516510', '159870', '159869', '159819']"
2021-06-15,True,8,4,501018,501018.XSHG,501018.XSHG:0.7334:1.0846:0.6762:0.8040:0|513100.XSHG:0.2145:0.4213:0.5092:4.6250:0|513500.XSHG:0.0368:0.1607:0.2292:2.5690:0|513520.XSHG:0.0179:0.1554:0.1154:1.2580:0,"['501018', '513100', '513500', '513520']"
2021-06-16,True,9,5,501018,501018.XSHG,501018.XSHG:0.9950:1.3624:0.7303:0.8180:0|513100.XSHG:0.3737:0.5380:0.6946:4.5990:0|513030.XSHG:0.1410:0.2464:0.5723:1.2610:0|513520.XSHG:0.1289:0.2517:0.5120:1.2520:0|513500.XSHG:0.1105:0.2177:0.5074:2.5650:0,"['501018', '513100', '513030', '513520', '513500']"
2021-06-17,True,9,2,501018,501018.XSHG,501018.XSHG:1.1951:1.5625:0.7648:0.8160:0|513100.XSHG:0.4023:0.5609:0.7173:4.5810:0,"['501018', '513100']"
2021-06-18,True,9,4,501018,501018.XSHG,501018.XSHG:1.2844:1.5967:0.8044:0.8000:0|513100.XSHG:0.5026:0.6856:0.7331:4.6810:0|513520.XSHG:0.1924:0.2738:0.7026:1.2490:0|513500.XSHG:0.1401:0.2273:0.6162:2.5640:0,"['501018', '513100', '513520', '513500']"
2021-06-21,True,9,2,501018,501018.XSHG,501018.XSHG:1.5227:1.7698:0.8604:0.8150:0|513100.XSHG:0.5125:0.6960:0.7363:4.6320:0,"['501018', '513100']"
2021-06-22,True,9,4,501018,501018.XSHG,501018.XSHG:1.6810:1.9212:0.8750:0.8260:0|513100.XSHG:0.5793:0.7687:0.7536:4.6750:0|513500.XSHG:0.0741:0.1675:0.4422:2.5740:0|513520.XSHG:0.0326:0.1329:0.2451:1.2450:0,"['501018', '513100', '513500', '513520']"
2021-06-23,True,9,3,501018,501018.XSHG,501018.XSHG:1.9565:2.1581:0.9066:0.8320:0|513100.XSHG:0.7030:0.9051:0.7768:4.7370:0|513500.XSHG:0.1197:0.2261:0.5296:2.5950:0,"['501018', '513100', '513500']"
2021-06-24,False,64,26,159851,159851.XSHE,159851.XSHE:2.4576:2.9889:0.8223:1.2210:0|588080.XSHG:2.3333:2.7765:0.8404:1.5400:0|501018.XSHG:2.2426:2.3616:0.9496:0.8320:0|515880.XSHG:2.0667:2.2110:0.9348:1.0280:0|515030.XSHG:2.0101:2.7423:0.7330:1.9780:0|516160.XSHG:1.8387:2.4621:0.7468:1.0620:0|515050.XSHG:1.8184:2.1376:0.8507:1.1760:0|515220.XSHG:1.6566:2.1706:0.7632:1.7080:0|516520.XSHG:1.6528:1.9023:0.8689:1.0490:0|515790.XSHG:1.3327:2.2499:0.5923:1.2810:0,"['159851', '588080', '501018', '515880', '515030', '516160', '515050', '515220', '516520', '515790']"
2021-06-25,False,66,24,501018,501018.XSHG,501018.XSHG:2.4109:2.5003:0.9642:0.8370:0|159851.XSHE:2.3952:2.9113:0.8227:1.2340:0|588080.XSHG:2.2677:2.7001:0.8399:1.5560:0|516160.XSHG:2.0597:2.7012:0.7625:1.0650:0|515030.XSHG:1.9718:2.6881:0.7335:1.9840:0|515050.XSHG:1.9027:2.2265:0.8546:1.1790:0|515790.XSHG:1.8926:2.9402:0.6437:1.2860:0|515220.XSHG:1.8468:2.3677:0.7800:1.7430:0|515880.XSHG:1.8379:1.9971:0.9203:1.0210:0|516520.XSHG:1.7156:1.9674:0.8720:1.0530:0,"['501018', '159851', '588080', '516160', '515030', '515050', '515790', '515220', '515880', '516520']"
2021-06-28,False,66,23,588080,588080.XSHG,588080.XSHG:2.5730:3.0333:0.8482:1.6040:0|516160.XSHG:2.5620:3.3378:0.7676:1.0970:0|515790.XSHG:2.4818:3.6351:0.6827:1.2950:0|501018.XSHG:2.4123:2.4947:0.9670:0.8400:0|515030.XSHG:2.4022:3.2052:0.7495:2.0680:0|515050.XSHG:2.1282:2.5011:0.8509:1.2040:0|159851.XSHE:2.0728:2.5873:0.8011:1.2230:0|516520.XSHG:1.9389:2.2434:0.8643:1.0830:0|515880.XSHG:1.7248:1.8817:0.9166:1.0310:0|159819.XSHE:0.9576:1.1837:0.8090:0.9890:0,"['588080', '516160', '515790', '501018', '515030', '515050', '159851', '516520', '515880', '159819']"
2021-06-29,False,66,23,515790,515790.XSHG,515790.XSHG:3.3740:4.7252:0.7140:1.3240:0|516160.XSHG:2.9271:3.7511:0.7803:1.1010:0|588080.XSHG:2.5031:2.9314:0.8539:1.5940:0|515030.XSHG:2.4806:3.2769:0.7570:2.0520:0|515050.XSHG:2.0994:2.4439:0.8590:1.1890:0|501018.XSHG:2.0565:2.1728:0.9465:0.8240:0|516520.XSHG:1.9133:2.2011:0.8693:1.0650:0|159851.XSHE:1.7603:2.2662:0.7768:1.2210:0|515880.XSHG:1.4708:1.6362:0.8989:1.0180:0|513100.XSHG:1.1093:1.3041:0.8506:4.8060:0,"['515790', '516160', '588080', '515030', '515050', '501018', '516520', '159851', '515880', '513100']"
2021-06-30,False,66,23,515790,515790.XSHG,515790.XSHG:4.6257:6.2496:0.7402:1.3500:0|516160.XSHG:3.5778:4.5484:0.7866:1.1250:0|515030.XSHG:2.8911:3.7986:0.7611:2.1180:0|588080.XSHG:2.7185:3.1814:0.8545:1.6330:0|515050.XSHG:2.1620:2.5098:0.8614:1.2010:0|516520.XSHG:2.1024:2.4257:0.8667:1.0910:0|501018.XSHG:1.9258:2.0447:0.9418:0.8340:0|159851.XSHE:1.4671:1.9801:0.7409:1.2240:0|515880.XSHG:1.2431:1.4222:0.8741:1.0260:0|513100.XSHG:1.2335:1.4218:0.8676:4.8300:0,"['515790', '516160', '515030', '588080', '515050', '516520', '501018', '159851', '515880', '513100']"
2021-07-01,False,66,20,516160,516160.XSHG,516160.XSHG:3.9691:4.9575:0.8006:1.1090:0|515030.XSHG:3.0710:3.9967:0.7684:2.0970:0|588080.XSHG:2.7978:3.2442:0.8624:1.6200:0|515050.XSHG:2.3563:2.7007:0.8725:1.2050:0|516520.XSHG:2.3291:2.6710:0.8720:1.0940:0|501018.XSHG:1.8201:1.9456:0.9355:0.8350:0|159967.XSHE:1.5898:2.5334:0.6275:0.8320:0|513100.XSHG:1.4113:1.5572:0.9063:4.8290:0|159851.XSHE:1.2879:1.7970:0.7167:1.2080:0|515880.XSHG:1.0622:1.2628:0.8411:1.0180:0,"['516160', '515030', '588080', '515050', '516520', '501018', '159967', '513100', '159851', '515880']"
2021-07-02,False,65,16,516160,516160.XSHG,516160.XSHG:3.8479:4.7951:0.8025:1.1030:0|515030.XSHG:3.0622:3.9663:0.7721:2.1000:0|588080.XSHG:2.4260:2.8718:0.8448:1.5810:0|516520.XSHG:2.0813:2.4104:0.8635:1.0660:0|501018.XSHG:1.8692:1.9862:0.9411:0.8490:0|515050.XSHG:1.8631:2.2281:0.8362:1.1660:0|159967.XSHE:1.6588:2.5360:0.6541:0.8070:0|513100.XSHG:1.5181:1.6232:0.9353:4.8240:0|159949.XSHE:0.8476:1.5341:0.5525:1.4910:0|515980.XSHG:0.7789:1.0379:0.7505:1.1710:0,"['516160', '515030', '588080', '516520', '501018', '515050', '159967', '513100', '159949', '515980']"
2021-07-05,True,9,3,501018,501018.XSHG,501018.XSHG:1.7752:1.8914:0.9386:0.8460:0|513100.XSHG:1.6600:1.7427:0.9525:4.8830:0|513500.XSHG:0.4947:0.6018:0.8221:2.6550:0,"['501018', '513100', '513500']"
2021-07-06,True,9,3,501018,501018.XSHG,501018.XSHG:1.8776:1.9919:0.9426:0.8630:0|513100.XSHG:1.7355:1.7986:0.9649:4.8810:0|513500.XSHG:0.5642:0.6691:0.8432:2.6570:0,"['501018', '513100', '513500']"
2021-07-07,True,8,2,513100,513100.XSHG,513100.XSHG:1.8241:1.8745:0.9731:4.9170:0|513500.XSHG:0.6220:0.7248:0.8582:2.6600:0,"['513100', '513500']"
2021-07-08,True,8,2,513100,513100.XSHG,513100.XSHG:1.8475:1.8886:0.9783:4.9140:0|513500.XSHG:0.6507:0.7454:0.8730:2.6580:0,"['513100', '513500']"
2021-07-09,True,8,4,513100,513100.XSHG,513100.XSHG:1.7055:1.7628:0.9675:4.8790:0|513500.XSHG:0.6193:0.7123:0.8694:2.6460:0|159985.XSHE:0.0044:0.3297:0.0132:1.2840:0|159980.XSHE:0.0000:0.1263:0.0002:1.3600:0,"['513100', '513500', '159985', '159980']"
2021-07-12,True,9,4,513100,513100.XSHG,513100.XSHG:1.7082:1.7577:0.9718:4.9340:0|513500.XSHG:0.6624:0.7470:0.8867:2.6700:0|159985.XSHE:0.0233:0.4369:0.0532:1.2930:0|159980.XSHE:0.0161:0.2138:0.0751:1.3660:0,"['513100', '513500', '159985', '159980']"
2021-07-13,False,65,16,159967,159967.XSHE,159967.XSHE:2.7990:3.4037:0.8224:0.8380:0|512400.XSHG:2.3465:5.1049:0.4597:1.3280:0|516520.XSHG:2.3324:2.5781:0.9047:1.1130:0|588080.XSHG:1.8780:2.2611:0.8306:1.6150:0|159949.XSHE:1.6208:2.1230:0.7635:1.5470:0|513100.XSHG:1.6124:1.6615:0.9704:4.9450:0|159870.XSHE:1.2649:2.1047:0.6010:1.0570:0|159915.XSHE:0.9440:1.3887:0.6798:3.3810:0|515050.XSHG:0.9425:1.3181:0.7150:1.1790:0|513500.XSHG:0.6954:0.7777:0.8942:2.6800:0,"['159967', '512400', '516520', '588080', '159949', '513100', '159870', '159915', '515050', '513500']"
2021-07-14,False,66,16,159967,159967.XSHE,159967.XSHE:2.8932:3.4734:0.8330:0.8460:0|516520.XSHG:1.9879:2.2744:0.8740:1.0910:0|159870.XSHE:1.8984:2.7929:0.6797:1.0660:0|159949.XSHE:1.7750:2.2638:0.7841:1.5570:0|588080.XSHG:1.6249:2.0240:0.8028:1.6090:0|513100.XSHG:1.4926:1.5524:0.9615:4.9350:0|159915.XSHE:1.1050:1.5523:0.7119:3.4040:0|512100.XSHG:0.8406:1.1029:0.7622:1.0550:0|515050.XSHG:0.7030:1.0945:0.6423:1.1700:0|513500.XSHG:0.6946:0.7677:0.9047:2.6710:0,"['159967', '516520', '159870', '159949', '588080', '513100', '159915', '512100', '515050', '513500']"
2021-07-15,False,66,17,159967,159967.XSHE,159967.XSHE:2.5872:3.1594:0.8189:0.8440:0|159870.XSHE:2.3734:3.2638:0.7272:1.0790:0|159949.XSHE:1.6857:2.1600:0.7804:1.5550:0|513100.XSHG:1.3867:1.4547:0.9533:4.9440:0|516520.XSHG:1.3443:1.7505:0.7680:1.0690:0|159915.XSHE:1.0855:1.5165:0.7158:3.3950:0|588080.XSHG:1.0585:1.5161:0.6982:1.5850:0|512100.XSHG:0.7763:1.0212:0.7602:1.0390:0|513500.XSHG:0.6945:0.7618:0.9117:2.6750:0|159981.XSHE:0.6836:1.0981:0.6225:1.3340:0,"['159967', '159870', '159949', '513100', '516520', '159915', '588080', '512100', '513500', '159981']"
2021-07-16,False,65,19,159870,159870.XSHE,159870.XSHE:3.1374:3.9814:0.7880:1.0890:0|512480.XSHG:3.0491:4.1712:0.7310:1.3190:0|159995.XSHE:3.0193:3.9856:0.7575:1.5740:0|159967.XSHE:2.5011:3.0667:0.8156:0.8430:0|159949.XSHE:1.6613:2.1341:0.7785:1.5500:0|513100.XSHG:1.2076:1.2975:0.9307:4.9170:0|159915.XSHE:1.0923:1.5224:0.7174:3.3810:0|516520.XSHG:1.0716:1.4833:0.7224:1.0780:0|515210.XSHG:1.0681:1.9971:0.5348:1.7470:0|512100.XSHG:0.8673:1.1077:0.7830:1.0570:0,"['159870', '512480', '159995', '159967', '159949', '513100', '159915', '516520', '515210', '512100']"
2021-07-19,True,9,3,159985,159985.XSHE,159985.XSHE:0.6487:1.1852:0.5473:1.3280:0|159980.XSHE:0.2757:0.5182:0.5320:1.3820:0|518880.XSHG:0.0044:0.1548:0.0282:3.6980:0,"['159985', '159980', '518880']"
2021-07-20,True,9,2,159985,159985.XSHE,159985.XSHE:0.9867:1.3946:0.7075:1.3230:0|518880.XSHG:0.0490:0.2254:0.2172:3.7110:0,"['159985', '518880']"
2021-07-21,True,9,1,159985,159985.XSHE,159985.XSHE:1.0389:1.4082:0.7378:1.3150:0,['159985']
2021-07-22,False,66,22,159870,159870.XSHE,159870.XSHE:3.3016:3.7538:0.8795:1.0830:0|515210.XSHG:3.0352:3.7423:0.8111:1.7950:0|159967.XSHE:1.3567:1.8845:0.7199:0.8540:0|159981.XSHE:1.3552:1.7933:0.7557:1.3840:0|159949.XSHE:1.1055:1.5219:0.7264:1.5670:0|159995.XSHE:1.0633:1.7750:0.5991:1.6600:0|159985.XSHE:0.9117:1.2782:0.7133:1.2990:0|512100.XSHG:0.8946:1.1005:0.8129:1.0710:0|512480.XSHG:0.8779:1.6577:0.5296:1.3980:0|159915.XSHE:0.8109:1.1756:0.6898:3.4080:0,"['159870', '515210', '159967', '159981', '159949', '159995', '159985', '512100', '512480', '159915']"
2021-07-23,False,66,21,515210,515210.XSHG,515210.XSHG:3.8492:4.7307:0.8137:1.8200:0|159870.XSHE:3.1656:3.6164:0.8754:1.0780:0|159981.XSHE:1.5624:1.9556:0.7989:1.3830:0|159995.XSHE:1.1910:1.9482:0.6113:1.6710:0|159967.XSHE:1.0869:1.5818:0.6871:0.8410:0|512480.XSHG:0.9862:1.8154:0.5432:1.4070:0|159949.XSHE:0.8894:1.2974:0.6855:1.5420:0|512100.XSHG:0.8853:1.0910:0.8114:1.0650:0|516510.XSHG:0.8329:1.3235:0.6293:1.0960:0|159915.XSHE:0.6451:1.0054:0.6416:3.3600:0,"['515210', '159870', '159981', '159995', '159967', '512480', '159949', '512100', '516510', '159915']"
2021-07-26,True,9,3,159980,159980.XSHE,159980.XSHE:0.4791:0.6338:0.7559:1.4120:0|513100.XSHG:0.4628:0.6240:0.7416:5.0230:0|513500.XSHG:0.2626:0.3928:0.6685:2.6930:0,"['159980', '513100', '513500']"
2021-07-27,True,9,3,159980,159980.XSHE,159980.XSHE:0.5179:0.6846:0.7565:1.4200:0|513100.XSHG:0.4822:0.6386:0.7551:5.0360:0|513500.XSHG:0.2647:0.3734:0.7087:2.7070:0,"['159980', '513100', '513500']"
2021-07-28,True,9,4,159980,159980.XSHE,159980.XSHE:0.5552:0.7252:0.7655:1.4180:0|513100.XSHG:0.4142:0.5604:0.7391:4.9740:0|513500.XSHG:0.2627:0.3677:0.7145:2.7030:0|518880.XSHG:0.1131:0.2155:0.5250:3.7020:0,"['159980', '513100', '513500', '518880']"
2021-07-29,True,9,4,159980,159980.XSHE,159980.XSHE:0.5686:0.7242:0.7852:1.4060:0|513100.XSHG:0.3832:0.5272:0.7269:4.9840:0|513500.XSHG:0.2478:0.3516:0.7047:2.6920:0|518880.XSHG:0.1174:0.2165:0.5422:3.7060:0,"['159980', '513100', '513500', '518880']"
2021-07-30,True,9,4,159980,159980.XSHE,159980.XSHE:0.6649:0.8325:0.7987:1.4220:0|513500.XSHG:0.2117:0.3167:0.6685:2.6810:0|518880.XSHG:0.1257:0.2245:0.5598:3.7180:0|159985.XSHE:0.0080:0.1204:0.0662:1.3050:0,"['159980', '513500', '518880', '159985']"
2021-08-02,True,9,4,159980,159980.XSHE,159980.XSHE:0.7361:0.8932:0.8242:1.4210:0|513100.XSHG:0.2208:0.3771:0.5855:4.9750:0|513500.XSHG:0.2084:0.3121:0.6678:2.7050:0|159985.XSHE:0.0030:0.0813:0.0371:1.3060:0,"['159980', '513100', '513500', '159985']"
2021-08-03,False,67,9,512670,512670.XSHG,512670.XSHG:3.4016:4.4974:0.7563:2.0940:0|512710.XSHG:2.7082:3.4571:0.7834:0.9280:0|512660.XSHG:2.2068:3.0191:0.7309:1.2670:0|159981.XSHE:0.9742:1.3407:0.7266:1.3470:0|159980.XSHE:0.6842:0.8428:0.8117:1.4030:0|159870.XSHE:0.4762:1.0382:0.4587:1.0810:0|511380.XSHG:0.2001:0.3404:0.5880:10.8160:0|513500.XSHG:0.1818:0.2836:0.6411:2.6920:0|513100.XSHG:0.1762:0.3262:0.5401:4.9640:0,"['512670', '512710', '512660', '159981', '159980', '159870', '511380', '513500', '513100']"
2021-08-04,False,65,9,512670,512670.XSHG,512670.XSHG:3.9587:4.9921:0.7930:2.1200:0|512710.XSHG:2.9711:3.6624:0.8112:0.9370:0|512660.XSHG:2.6188:3.3779:0.7753:1.2820:0|159981.XSHE:0.6486:1.0353:0.6265:1.3570:0|159980.XSHE:0.5388:0.7226:0.7457:1.3960:0|159870.XSHE:0.4708:1.0287:0.4576:1.0930:0|511380.XSHG:0.1863:0.3249:0.5733:10.8380:0|513100.XSHG:0.1690:0.3160:0.5350:5.0010:0|513500.XSHG:0.1664:0.2648:0.6282:2.7000:0,"['512670', '512710', '512660', '159981', '159980', '159870', '511380', '513100', '513500']"
2021-08-05,False,65,10,512710,512710.XSHG,512710.XSHG:4.1732:4.9096:0.8500:0.9810:0|512660.XSHG:3.8679:4.7092:0.8213:1.3430:0|159870.XSHE:0.4830:1.0456:0.4619:1.0880:0|515050.XSHG:0.4196:0.9141:0.4590:1.2590:0|159981.XSHE:0.3982:0.7731:0.5151:1.3470:0|159980.XSHE:0.3897:0.5996:0.6499:1.3850:0|512100.XSHG:0.2816:0.6496:0.4335:1.0840:0|511380.XSHG:0.2125:0.3532:0.6016:10.8740:0|513100.XSHG:0.1623:0.3073:0.5281:5.0010:0|513500.XSHG:0.1443:0.2398:0.6018:2.6950:0,"['512710', '512660', '159870', '515050', '159981', '159980', '512100', '511380', '513100', '513500']"
2021-08-06,False,66,17,512710,512710.XSHG,512710.XSHG:4.5563:5.2498:0.8679:0.9680:0|512660.XSHG:4.3880:5.1993:0.8440:1.3250:0|159995.XSHE:3.1154:4.4434:0.7011:1.7660:0|512400.XSHG:2.6613:3.9012:0.6822:1.4490:0|516160.XSHG:2.3439:3.5348:0.6631:1.3790:0|512480.XSHG:1.4649:2.7037:0.5418:1.4330:0|159755.XSHE:1.1037:2.4225:0.4556:1.3740:0|515030.XSHG:0.9382:2.1590:0.4346:2.5880:0|515210.XSHG:0.9149:1.7312:0.5285:1.7550:0|515050.XSHG:0.5369:1.0034:0.5351:1.2410:0,"['512710', '512660', '159995', '512400', '516160', '512480', '159755', '515030', '515210', '515050']"
2021-08-09,False,66,12,512660,512660.XSHG,512660.XSHG:4.8606:5.7553:0.8445:1.3370:0|512710.XSHG:4.7786:5.4972:0.8693:0.9710:0|512400.XSHG:1.7686:2.7623:0.6402:1.4070:0|515210.XSHG:0.7571:1.5183:0.4986:1.7630:0|515050.XSHG:0.5742:1.0417:0.5512:1.2370:0|515220.XSHG:0.5459:1.1851:0.4606:1.7920:0|159870.XSHE:0.3133:0.7761:0.4036:1.0920:0|512100.XSHG:0.2756:0.6417:0.4295:1.0820:0|159980.XSHE:0.2176:0.4282:0.5082:1.3880:0|511380.XSHG:0.1779:0.3111:0.5717:10.8630:0,"['512660', '512710', '512400', '515210', '515050', '515220', '159870', '512100', '159980', '511380']"
2021-08-10,False,67,11,159995,159995.XSHE,159995.XSHE:1.8072:3.0135:0.5997:1.7020:0|512400.XSHG:1.2892:2.1505:0.5995:1.4090:0|515220.XSHG:0.7285:1.4271:0.5104:1.8050:0|515210.XSHG:0.6810:1.4045:0.4849:1.7800:0|515050.XSHG:0.6524:1.0941:0.5963:1.2350:0|515880.XSHG:0.4227:1.0077:0.4195:1.0830:0|512100.XSHG:0.3305:0.7227:0.4573:1.0950:0|511380.XSHG:0.1657:0.2944:0.5629:10.8860:0|159980.XSHE:0.1635:0.3666:0.4461:1.3910:0|513500.XSHG:0.1595:0.2500:0.6381:2.7070:0,"['159995', '512400', '515220', '515210', '515050', '515880', '512100', '511380', '159980', '513500']"
2021-08-11,False,67,11,159995,159995.XSHE,159995.XSHE:1.3505:2.4732:0.5460:1.7130:0|515220.XSHG:1.0854:1.9384:0.5599:1.8720:0|512400.XSHG:1.0348:1.7677:0.5854:1.4430:0|515050.XSHG:0.6127:1.0373:0.5907:1.2260:0|515210.XSHG:0.6054:1.2842:0.4714:1.8030:0|515880.XSHG:0.4686:1.0466:0.4477:1.0720:0|512100.XSHG:0.3701:0.7842:0.4720:1.1020:0|513500.XSHG:0.1861:0.2712:0.6862:2.7160:0|511380.XSHG:0.1766:0.3065:0.5764:10.9620:0|159980.XSHE:0.1579:0.3525:0.4479:1.3980:0,"['159995', '515220', '512400', '515050', '515210', '515880', '512100', '513500', '511380', '159980']"
2021-08-12,False,66,12,515220,515220.XSHG,515220.XSHG:1.6159:2.7601:0.5854:1.9180:0|159995.XSHE:1.1035:2.1486:0.5136:1.7230:0|516160.XSHG:1.0275:1.8262:0.5627:1.3220:0|512400.XSHG:0.8689:1.5261:0.5694:1.4570:0|515210.XSHG:0.7714:1.5427:0.5001:1.8710:0|515050.XSHG:0.6013:1.0040:0.5989:1.2330:0|515880.XSHG:0.5246:1.0908:0.4810:1.0800:0|512100.XSHG:0.4549:0.9006:0.5051:1.1090:0|513500.XSHG:0.2057:0.2873:0.7159:2.7230:0|511380.XSHG:0.1881:0.3207:0.5866:10.9750:0,"['515220', '159995', '516160', '512400', '515210', '515050', '515880', '512100', '513500', '511380']"
