date,ths_time,ths_target,ths_top10,jq_time,jq_target,jq_top10,signal_target_match,top1_match,top10_overlap
2023-01-31,13:10:00,159851,"['159851', '159852', '515400', '512010', '515120', '159992', '516510', '512170', '159949', '515790']",13:10:00,159851,"['159851', '159852', '515400', '512010', '515120', '159992', '516510', '512170', '159949', '515790']",True,True,10
2023-02-01,13:10:00,159852,"['159852', '515400', '516510', '512400', '159949', '561330', '512010', '159998', '515120', '159819']",13:10:00,159852,"['159852', '515400', '516510', '512400', '159949', '561330', '512010', '159998', '515120', '159819']",True,True,10
2023-02-02,13:10:00,515400,"['515400', '516510', '512400', '561330', '515980', '159819', '159998', '159949', '562800', '159732']",13:10:00,515400,"['515400', '516510', '512400', '561330', '515980', '159819', '159998', '159949', '562800', '159732']",True,True,10
2023-02-03,13:10:00,515400,"['515400', '516510', '512400', '561330', '515980', '562800', '159819', '562500', '159732', '159998']",13:10:00,515400,"['515400', '516510', '512400', '561330', '515980', '562800', '159819', '562500', '159732', '159998']",True,True,10
2023-02-06,13:10:00,515400,"['515400', '515980', '562500', '159819', '512400', '561330', '562800', '159998', '159732', '159869']",13:10:00,515400,"['515400', '515980', '562500', '159819', '512400', '561330', '562800', '159998', '159732', '516150']",True,True,9
2023-02-07,13:10:00,513030,"['513030', '513100', '513520', '513500']",13:10:00,513030,"['513030', '513100', '513520', '513500']",True,True,4
2023-02-08,13:10:00,513310,"['513310', '513100', '513030', '513520', '513500', '513290']",13:10:00,513310,"['513310', '513100', '513030', '513520', '513500', '513290']",True,True,6
2023-02-09,13:10:00,513310,"['513310', '513100', '513030', '513500', '513520']",13:10:00,513310,"['513310', '513100', '513030', '513500', '513520']",True,True,5
2023-02-10,13:10:00,513310,"['513310', '513030', '513520']",13:10:00,513310,"['513310', '513030', '513520']",True,True,3
2023-02-13,13:10:00,513310,"['513310', '513500', '159985']",13:10:00,513310,"['513310', '513500', '159985']",True,True,3
2023-02-14,13:10:00,515980,"['515980', '159869', '516510', '159819', '515400', '159851', '159667', '159852', '159998', '515050']",13:10:00,515980,"['515980', '159869', '516510', '159819', '515400', '159851', '159667', '159852', '159998', '515050']",True,True,10
2023-02-15,13:10:00,159869,"['159869', '516510', '159819', '515400', '159851', '159998', '159667', '159852', '515050', '512980']",13:10:00,159869,"['159869', '516510', '159819', '515400', '159851', '159998', '159667', '159852', '515050', '512980']",True,True,10
2023-02-16,13:10:00,159819,"['159819', '562500', '515400', '159998', '159852', '512980', '159851', '515050', '159667', '515880']",13:10:00,159819,"['159819', '562500', '515400', '159998', '159852', '512980', '159851', '515050', '159667', '515880']",True,True,10
2023-02-17,13:10:00,513030,['513030'],13:10:00,513030,['513030'],True,True,1
2023-02-20,13:10:00,513030,['513030'],13:10:00,513030,['513030'],True,True,1
2023-02-21,13:10:00,513030,['513030'],13:10:00,513030,['513030'],True,True,1
2023-02-22,13:10:00,159869,"['159869', '516510', '515980', '515400', '159819', '512980', '562500', '515880', '516190', '159998']",13:10:00,159869,"['159869', '516510', '515980', '515400', '159819', '512980', '562500', '515880', '516190', '159998']",True,True,10
2023-02-23,13:10:00,513030,['513030'],13:10:00,513030,['513030'],True,True,1
2023-02-24,13:10:00,513030,"['513030', '513520']",13:10:00,513030,"['513030', '513520']",True,True,2
2023-02-27,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2023-02-28,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2023-03-01,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2023-03-02,13:10:00,515880,"['515880', '159869', '515400', '516510', '512890', '515980', '159819', '510880', '515210', '159998']",13:10:00,515880,"['515880', '159869', '515400', '516510', '512890', '515980', '159819', '510880', '515210', '159998']",True,True,10
2023-03-03,13:10:00,515880,"['515880', '159869', '512890', '515400', '516510', '510880', '515980', '159819', '515210', '159998']",13:10:00,515880,"['515880', '159869', '512890', '515400', '516510', '510880', '515980', '159819', '515210', '159998']",True,True,10
2023-03-06,13:10:00,515880,"['515880', '512890', '515400', '510880', '159869', '516510', '515980', '159819', '515210', '159998']",13:10:00,515880,"['515880', '512890', '515400', '510880', '159869', '516510', '515980', '159819', '515210', '159998']",True,True,10
2023-03-07,13:10:00,512890,"['512890', '515880', '510880', '515400', '516510', '515980', '515210', '159819', '159869', '515220']",13:10:00,512890,"['512890', '515880', '510880', '515400', '516510', '515980', '515210', '159819', '159869', '515220']",True,True,10
2023-03-08,13:10:00,501018,"['501018', '513030']",13:10:00,501018,"['501018', '513030']",True,True,2
2023-03-09,13:10:00,513030,['513030'],13:10:00,513030,['513030'],True,True,1
2023-03-10,13:10:00,513030,"['513030', '518880', '513520']",13:10:00,513030,"['513030', '518880', '513520']",True,True,3
2023-03-13,13:10:00,518880,"['518880', '513030']",13:10:00,518880,"['518880', '513030']",True,True,2
2023-03-14,13:10:00,518880,['518880'],13:10:00,518880,['518880'],True,True,1
2023-03-15,13:10:00,518880,['518880'],13:10:00,518880,['518880'],True,True,1
2023-03-16,13:10:00,518880,['518880'],13:10:00,518880,['518880'],True,True,1
2023-03-17,13:10:00,518880,['518880'],13:10:00,518880,['518880'],True,True,1
2023-03-20,13:10:00,518880,"['518880', '161226']",13:10:00,518880,"['518880', '161226']",True,True,2
2023-03-21,13:10:00,518880,"['518880', '161226']",13:10:00,518880,"['518880', '161226']",True,True,2
2023-03-22,13:10:00,588200,"['588200', '515880', '518880', '512980', '516510', '159998', '159852', '515400', '159819', '515980']",13:10:00,588200,"['588200', '515880', '518880', '512980', '516510', '159998', '159852', '515400', '159819', '515980']",True,True,10
2023-03-23,13:10:00,588200,"['588200', '515880', '512980', '516510', '159998', '512480', '518880', '159819', '159852', '515400']",13:10:00,588200,"['588200', '515880', '512980', '516510', '159998', '512480', '518880', '159819', '159852', '515400']",True,True,10
2023-03-24,13:10:00,588200,"['588200', '159869', '512980', '515880', '516510', '512480', '516190', '159819', '159998', '159852']",13:10:00,588200,"['588200', '159869', '512980', '515880', '516510', '512480', '516190', '159819', '159998', '159852']",True,True,10
2023-03-27,13:10:00,159869,"['159869', '588200', '512980', '515880', '516190', '516510', '159819', '159998', '512480', '159852']",13:10:00,159869,"['159869', '588200', '512980', '515880', '516190', '516510', '159819', '159998', '512480', '159852']",True,True,10
2023-03-28,13:10:00,588200,"['588200', '516190', '515880', '516510', '159852', '159819', '159998', '515980', '515400', '512480']",13:10:00,588200,"['588200', '516190', '515880', '516510', '159852', '159819', '159998', '515980', '515400', '512480']",True,True,10
2023-03-29,13:10:00,588200,"['588200', '516510', '159852', '159819', '515880', '159998', '515980', '515400', '512480', '515050']",13:10:00,588200,"['588200', '516510', '159852', '159819', '515880', '159998', '515980', '515400', '512480', '515050']",True,True,10
2023-03-30,13:10:00,516510,"['516510', '159852', '159819', '159998', '515980', '515880', '515400', '512480', '515050', '159851']",13:10:00,516510,"['516510', '159852', '159819', '159998', '515980', '515880', '515400', '512480', '515050', '159851']",True,True,10
2023-03-31,13:10:00,159852,"['159852', '159819', '159998', '515980', '515880', '512480', '515400', '515050', '159851', '159995']",13:10:00,159852,"['159852', '159819', '159998', '515980', '515880', '512480', '515400', '515050', '159851', '159995']",True,True,10
2023-04-03,13:10:00,159819,"['159819', '515980', '515400', '515880', '512480', '159851', '515050', '159995', '513310', '588080']",13:10:00,159819,"['159819', '515980', '515400', '515880', '512480', '159851', '515050', '159995', '513310', '588080']",True,True,10
2023-04-04,13:10:00,512480,"['512480', '515880', '159851', '515050', '159995', '513310', '588080', '161226', '513100', '159732']",13:10:00,512480,"['512480', '515880', '159851', '515050', '159995', '513310', '588080', '161226', '513100', '159732']",True,True,10
2023-04-06,13:10:00,159851,"['159851', '515880', '515050', '159995', '513310', '588080', '161226', '159732', '513100', '518880']",13:10:00,159851,"['159851', '515880', '515050', '159995', '513310', '588080', '161226', '159732', '513100', '518880']",True,True,10
2023-04-07,13:10:00,513310,"['513310', '588080', '161226', '159732', '516520', '513100', '562500', '518880', '159981', '513520']",13:10:00,513310,"['513310', '588080', '161226', '159732', '516520', '513100', '562500', '518880', '159981', '513520']",True,True,10
2023-04-10,13:10:00,513310,"['513310', '588080', '161226', '159732', '516520', '562500', '513100', '513180', '518880', '159981']",13:10:00,513310,"['513310', '588080', '161226', '159732', '516520', '562500', '513100', '513180', '518880', '159981']",True,True,10
2023-04-11,13:10:00,513310,"['513310', '588080', '161226', '159732', '516520', '562500', '513100', '513180', '513330', '518880']",13:10:00,513310,"['513310', '588080', '161226', '159732', '516520', '562500', '513100', '513180', '513330', '518880']",True,True,10
2023-04-12,13:10:00,588080,"['588080', '161226', '159732', '516520', '562500', '513180', '513330', '513100', '159667', '512880']",13:10:00,588080,"['588080', '161226', '159732', '516520', '562500', '513180', '513330', '513100', '159667', '512880']",True,True,10
2023-04-13,13:10:00,515400,"['515400', '159852', '161226', '588080', '159732', '516520', '562500', '513180', '159667', '513100']",13:10:00,515400,"['515400', '159852', '161226', '588080', '159732', '516520', '562500', '513180', '159667', '513100']",True,True,10
2023-04-14,13:10:00,161226,"['161226', '513030', '513100', '501018', '513500', '513290', '518880', '513520', '159980']",13:10:00,161226,"['161226', '513030', '513100', '501018', '513500', '513290', '518880', '513520', '159980']",True,True,9
2023-04-17,13:10:00,513310,"['513310', '161226', '501018', '513030', '513500', '513100', '513520', '159980']",13:10:00,513310,"['513310', '161226', '501018', '513030', '513500', '513100', '513290', '513520', '159980']",True,True,8
2023-04-18,13:10:00,513310,"['513310', '516510', '159819', '161226', '515050', '515880', '588080', '515980', '159851', '515400']",13:10:00,513310,"['513310', '516510', '159819', '161226', '515050', '515880', '588080', '515980', '159851', '515400']",True,True,10
2023-04-19,13:10:00,512480,"['512480', '516510', '513310', '515880', '161226', '159819', '588080', '515050', '501018', '515980']",13:10:00,512480,"['512480', '516510', '513310', '515880', '161226', '159819', '588080', '515050', '501018', '515980']",True,True,10
2023-04-20,13:10:00,512980,"['512980', '516190', '159995', '512480', '516510', '513310', '161226', '588080', '515880', '501018']",13:10:00,512980,"['512980', '516190', '159995', '512480', '516510', '513310', '161226', '588080', '515880', '501018']",True,True,10
2023-04-21,13:10:00,161226,"['161226', '513290', '513500', '513520']",13:10:00,161226,"['161226', '513290', '513500', '513520']",True,True,4
2023-04-24,13:10:00,513030,"['513030', '513290', '513500', '513520']",13:10:00,513030,"['513030', '513290', '513500', '513520']",True,True,4
2023-04-25,13:10:00,513030,"['513030', '513290', '513500', '513520']",13:10:00,513030,"['513030', '513290', '513500', '513520']",True,True,4
2023-04-26,13:10:00,513030,"['513030', '513520', '518880']",13:10:00,513030,"['513030', '513520', '518880']",True,True,3
2023-04-27,13:10:00,161226,"['161226', '513030', '518880']",13:10:00,161226,"['161226', '513030', '518880']",True,True,3
2023-04-28,13:10:00,513030,"['513030', '513520', '513500', '513100']",13:10:00,513030,"['513030', '513520', '513500', '513100']",True,True,4
2023-05-04,13:10:00,161226,"['161226', '513030', '513520', '518880', '513100']",13:10:00,161226,"['161226', '513030', '513520', '518880', '513100']",True,True,5
2023-05-05,13:10:00,161226,"['161226', '513520', '518880', '513100']",13:10:00,161226,"['161226', '513520', '518880', '513100']",True,True,4
2023-05-08,13:10:00,161226,"['161226', '513030', '513520', '513290', '518880', '513500', '513100']",13:10:00,161226,"['161226', '513030', '513520', '513290', '518880', '513500', '513100']",True,True,7
2023-05-09,13:10:00,161226,"['161226', '513030', '513520', '513290', '518880', '513500', '513100']",13:10:00,161226,"['161226', '513030', '513520', '513290', '518880', '513500', '513100']",True,True,7
2023-05-10,13:10:00,161226,"['161226', '513520', '518880', '513290', '513500', '513100']",13:10:00,161226,"['161226', '513520', '518880', '513290', '513500', '513100']",True,True,6
2023-05-11,13:10:00,513520,"['513520', '161226', '518880', '513290', '513100', '513500']",13:10:00,513520,"['513520', '161226', '518880', '513290', '513100', '513500']",True,True,6
2023-05-12,13:10:00,513520,"['513520', '513100', '518880', '513290', '513500']",13:10:00,513520,"['513520', '513100', '518880', '513290', '513500']",True,True,5
2023-05-15,13:10:00,513520,"['513520', '513100', '518880', '513500', '513290']",13:10:00,513520,"['513520', '513100', '518880', '513500', '513290']",True,True,5
2023-05-16,13:10:00,513520,"['513520', '513100', '513500', '518880', '513290']",13:10:00,513520,"['513520', '513100', '513500', '518880', '513290']",True,True,5
2023-05-17,13:10:00,513520,"['513520', '513100', '513500']",13:10:00,513520,"['513520', '513100', '513500']",True,True,3
2023-05-18,13:10:00,513520,"['513520', '513100', '513500', '513030']",13:10:00,513520,"['513520', '513100', '513500', '513030']",True,True,4
2023-05-19,13:10:00,513520,"['513520', '513100', '513500', '513030']",13:10:00,513520,"['513520', '513100', '513500', '513030']",True,True,4
2023-05-22,13:10:00,513100,"['513100', '513500', '513030', '513290']",13:10:00,513100,"['513100', '513500', '513030', '513290']",True,True,4
2023-05-23,13:10:00,513100,"['513100', '513500', '513030', '513290']",13:10:00,513100,"['513100', '513500', '513030', '513290']",True,True,4
2023-05-24,13:10:00,513100,"['513100', '513500', '513030', '513290', '518880']",13:10:00,513100,"['513100', '513500', '513030', '513290', '518880']",True,True,5
2023-05-25,13:10:00,513100,"['513100', '513500']",13:10:00,513100,"['513100', '513500', '513290']",True,True,2
2023-05-26,13:10:00,513100,"['513100', '513500']",13:10:00,513100,"['513100', '513500']",True,True,2
2023-05-29,13:10:00,513100,"['513100', '513500']",13:10:00,513100,"['513100', '513500']",True,True,2
2023-05-30,13:10:00,513100,"['513100', '513500', '513310']",13:10:00,513100,"['513100', '513500', '513310']",True,True,3
