date,time,target,top10,top10_raw
2025-10-22,13:10:00,513310,"['513310', '159509', '513520', '513290', '513100', '513500', '513030', '513400']","513310.SH:3.9384,159509.SZ:2.9874,513520.SH:2.6193,513290.SH:1.7216,513100.SH:1.3490,513500.SH:0.4156,513030.SH:0.1024,513400.SH:0.0669"
2025-10-23,13:10:00,159509,"['159509', '513520', '513290', '520830', '513100', '513500', '159980', '513030', '513400']","159509.SZ:2.9822,513520.SH:2.8939,513290.SH:1.8061,520830.SH:1.7745,513100.SH:1.3104,513500.SH:0.4627,159980.SZ:0.3966,513030.SH:0.1428,513400.SH:0.0635"
2025-10-24,13:10:00,159509,"['159509', '513520', '513310', '513290', '513100', '513500', '159980', '513030', '513400']","159509.SZ:3.2994,513520.SH:3.2967,513310.SH:2.7731,513290.SH:1.8781,513100.SH:1.4179,513500.SH:0.4977,159980.SZ:0.4454,513030.SH:0.2178,513400.SH:0.0766"
2025-10-27,13:10:00,159502,"['159502', '518880', '513520', '159509', '513310', '161226', '515220', '560860', '561330', '513290']","159502.SZ:4.7171,518880.SH:3.9551,513520.SH:3.7098,159509.SZ:3.6688,513310.SH:3.1120,161226.SZ:2.8621,515220.SH:2.6428,560860.SH:2.3859,561330.SH:2.0475,513290.SH:1.9932"
2025-10-28,13:10:00,159502,"['159502', '513520', '513310', '159509', '518880', '560860', '515220', '513290', '561330', '513100']","159502.SZ:4.7135,513520.SH:4.1418,513310.SH:3.6161,159509.SZ:3.4443,518880.SH:2.5469,560860.SH:2.5351,515220.SH:2.3769,513290.SH:2.1750,561330.SH:1.9727,513100.SH:1.7703"
2025-10-29,13:10:00,159502,"['159502', '513310', '159509', '513290', '515220', '513100', '562800', '513500', '513190', '159326']","159502.SZ:4.5134,513310.SH:4.0023,159509.SZ:3.6681,513290.SH:2.3942,515220.SH:2.3876,513100.SH:2.0654,562800.SH:1.5234,513500.SH:0.8553,513190.SH:0.8202,159326.SZ:0.8197"
2025-10-30,13:10:00,159502,"['159502', '159509', '513290', '513100', '515220', '562800', '513500', '513190', '159611', '513920']","159502.SZ:4.1365,159509.SZ:3.7652,513290.SH:2.5667,513100.SH:2.3118,515220.SH:2.2223,562800.SH:2.0995,513500.SH:1.0861,513190.SH:1.0409,159611.SZ:0.9618,513920.SH:0.8604"
2025-10-31,13:10:00,159502,"['159502', '159509', '513290', '560860', '513100', '562800', '515220', '561330', '512400', '513500']","159502.SZ:3.7416,159509.SZ:3.5653,513290.SH:2.7025,560860.SH:2.5594,513100.SH:2.3908,562800.SH:2.1447,515220.SH:1.9618,561330.SH:1.6792,512400.SH:1.6076,513500.SH:1.1772"
2025-11-03,13:10:00,159502,"['159502', '159509', '513290', '513100', '515220', '562800', '513500', '513190', '561330', '512400']","159502.SZ:3.5846,159509.SZ:3.4208,513290.SH:3.2537,513100.SH:2.4203,515220.SH:1.8516,562800.SH:1.6036,513500.SH:1.3789,513190.SH:1.1896,561330.SH:1.0464,512400.SH:1.0094"
2025-11-04,13:10:00,159509,"['159509', '513100', '515220', '513500', '513190', '513920', '562800', '159611', '159326', '510880']","159509.SZ:2.9319,513100.SH:2.1194,515220.SH:1.9044,513500.SH:1.4232,513190.SH:1.3486,513920.SH:1.1095,562800.SH:1.1077,159611.SZ:0.8854,159326.SZ:0.8638,510880.SH:0.8158"
2025-11-05,13:10:00,159985,['159985'],159985.SZ:0.0394
2025-11-06,13:10:00,159509,"['159509', '513400', '159985']","159509.SZ:2.1623,513400.SH:0.4786,159985.SZ:0.0732"
2025-11-07,13:10:00,513520,"['513520', '513290', '159326', '515220', '515790', '159509', '513190', '513100', '159502', '513920']","513520.SH:2.9519,513290.SH:2.4514,159326.SZ:1.9387,515220.SH:1.9382,515790.SH:1.8029,159509.SZ:1.8025,513190.SH:1.3015,513100.SH:1.1933,159502.SZ:1.1242,513920.SH:0.9895"
2025-11-10,13:10:00,513310,"['513310', '513520', '515790', '159326', '513290', '515220', '159509', '513190', '159766', '513100']","513310.SH:4.6880,513520.SH:2.5759,515790.SH:2.5687,159326.SZ:2.3682,513290.SH:2.1160,515220.SH:1.9448,159509.SZ:1.6166,513190.SH:1.2684,159766.SZ:1.0353,513100.SH:0.9973"
2025-11-11,13:10:00,513310,"['513310', '515790', '159326', '513520', '513290', '515220', '159766', '513190', '159509', '513920']","513310.SH:4.0508,515790.SH:3.3825,159326.SZ:2.6787,513520.SH:2.0623,513290.SH:1.8610,515220.SH:1.5157,159766.SZ:1.4512,513190.SH:1.3388,159509.SZ:1.2553,513920.SH:1.0297"
2025-11-12,13:10:00,513290,"['513290', '513520', '513100', '513400', '513500', '159502', '159985', '159980']","513290.SH:1.8138,513520.SH:1.6501,513100.SH:0.7870,513400.SH:0.6793,513500.SH:0.6250,159502.SZ:0.5382,159985.SZ:0.1821,159980.SZ:0.0743"
2025-11-13,13:10:00,513290,"['513290', '513520', '513400', '513100', '513500', '159502', '159985', '159980', '159518', '161226']","513290.SH:1.8106,513520.SH:1.2182,513400.SH:0.7974,513100.SH:0.7347,513500.SH:0.7051,159502.SZ:0.5036,159985.SZ:0.1919,159980.SZ:0.0876,159518.SZ:0.0299,161226.SZ:0.0006"
2025-11-14,13:10:00,159766,"['159766', '159326', '513310', '513290', '159566', '159870', '513190', '561360', '513920', '513630']","159766.SZ:2.9445,159326.SZ:2.5051,513310.SH:2.0516,513290.SH:1.8840,159566.SZ:1.6194,159870.SZ:1.5716,513190.SH:1.5454,561360.SH:1.3303,513920.SH:1.1685,513630.SH:1.0791"
2025-11-17,13:10:00,513290,"['513290', '513400', '513500', '159502', '159518', '161226']","513290.SH:1.9746,513400.SH:0.9493,513500.SH:0.7165,159502.SZ:0.5119,159518.SZ:0.3853,161226.SZ:0.0100"
2025-11-18,13:10:00,513290,"['513290', '159502', '159518', '159985']","513290.SH:1.9764,159502.SZ:0.5235,159518.SZ:0.3957,159985.SZ:0.2076"
2025-11-19,13:10:00,513290,"['513290', '159502', '159518', '159985']","513290.SH:2.1632,159502.SZ:0.5130,159518.SZ:0.4741,159985.SZ:0.2660"
2025-11-20,13:10:00,513290,"['513290', '159518', '159502', '161226']","513290.SH:1.5388,159518.SZ:0.5424,159502.SZ:0.4726,161226.SZ:0.1380"
2025-11-21,13:10:00,159502,"['159502', '159985']","159502.SZ:0.4668,159985.SZ:0.2398"
2025-11-24,13:10:00,513290,"['513290', '159502', '159985']","513290.SH:1.2494,159502.SZ:0.5452,159985.SZ:0.1793"
2025-11-25,13:10:00,513290,"['513290', '161226', '159502', '159985', '513500']","513290.SH:1.3972,161226.SZ:0.8958,159502.SZ:0.7325,159985.SZ:0.2041,513500.SH:0.0001"
2025-11-26,13:10:00,513290,"['513290', '161226', '159502', '159985', '518880', '513400', '513500']","513290.SH:1.9660,161226.SZ:1.3218,159502.SZ:1.0807,159985.SZ:0.2046,518880.SH:0.0201,513400.SH:0.0027,513500.SH:0.0003"
2025-11-27,13:10:00,513290,"['513290', '159502', '161226', '159985', '518880', '513400', '513500']","513290.SH:2.2935,159502.SZ:1.6670,161226.SZ:1.5002,159985.SZ:0.2102,518880.SH:0.0501,513400.SH:0.0079,513500.SH:0.0000"
2025-11-28,13:10:00,513290,"['513290', '159502', '161226', '159985', '159518', '518880', '513400']","513290.SH:2.4609,159502.SZ:2.2847,161226.SZ:2.2547,159985.SZ:0.2791,159518.SZ:0.1021,518880.SH:0.1021,513400.SH:0.0058"
2025-12-01,13:10:00,161226,"['161226', '159502', '513290', '518880', '159518', '513400']","161226.SZ:3.2640,159502.SZ:2.5741,513290.SH:2.5156,518880.SH:0.1922,159518.SZ:0.1457,513400.SH:0.0057"
2025-12-02,13:10:00,161226,"['161226', '159502', '513290', '518880', '159518', '513350']","161226.SZ:4.8782,159502.SZ:2.5833,513290.SH:2.3554,518880.SH:0.2636,159518.SZ:0.2058,513350.SH:0.1977"
2025-12-03,13:10:00,159502,"['159502', '513290', '518880', '159518', '513350']","159502.SZ:2.3880,513290.SH:2.2701,518880.SH:0.2457,159518.SZ:0.1905,513350.SH:0.1864"
2025-12-04,13:10:00,159502,"['159502', '513290', '159518', '513350', '518880']","159502.SZ:3.1079,513290.SH:2.6525,159518.SZ:0.2370,513350.SH:0.2354,518880.SH:0.2140"
2025-12-05,13:10:00,159502,"['159502', '513290', '159518', '513350', '159980', '518880']","159502.SZ:3.9321,513290.SH:2.8067,159518.SZ:0.2812,513350.SH:0.2663,159980.SZ:0.2108,518880.SH:0.1935"
2025-12-08,13:10:00,159502,"['159502', '513290', '159980', '159518', '513350', '518880']","159502.SZ:3.8916,513290.SH:2.5998,159980.SZ:0.3467,159518.SZ:0.2940,513350.SH:0.2935,518880.SH:0.1959"
2025-12-09,13:10:00,159502,"['159502', '513290', '159583', '159206', '159363', '159980', '513350', '159518', '518880']","159502.SZ:3.9266,513290.SH:2.4882,159583.SZ:1.6660,159206.SZ:1.0598,159363.SZ:1.0072,159980.SZ:0.5086,513350.SH:0.2340,159518.SZ:0.2325,518880.SH:0.1710"
2025-12-10,13:10:00,159502,"['159502', '159583', '513290', '159363', '159206', '159980', '159227', '513350']","159502.SZ:3.6918,159583.SZ:2.8947,513290.SH:2.4416,159363.SZ:1.8200,159206.SZ:1.5616,159980.SZ:0.5407,159227.SZ:0.2643,513350.SH:0.1915"
2025-12-11,13:10:00,159583,"['159583', '159363', '159502', '159206', '515880', '513290', '159218', '159509', '159980', '159227']","159583.SZ:4.7252,159363.SZ:2.9379,159502.SZ:2.8816,159206.SZ:2.3268,515880.SH:2.1446,513290.SH:1.8623,159218.SZ:0.8443,159509.SZ:0.6786,159980.SZ:0.6112,159227.SZ:0.4196"
2025-12-12,13:10:00,159206,"['159206', '159502', '513290', '159218', '159967', '159509', '159980', '159227']","159206.SZ:3.0982,159502.SZ:2.3529,513290.SH:1.6449,159218.SZ:1.2391,159967.SZ:1.0026,159509.SZ:0.9564,159980.SZ:0.7497,159227.SZ:0.6033"
2025-12-15,13:10:00,159206,"['159206', '159218', '159502', '159967', '513290', '159227', '159509', '159980', '159819', '516510']","159206.SZ:4.6227,159218.SZ:2.1073,159502.SZ:1.9524,159967.SZ:1.5454,513290.SH:1.0784,159227.SZ:0.9177,159509.SZ:0.8897,159980.SZ:0.7980,159819.SZ:0.7028,516510.SH:0.4858"
2025-12-16,13:10:00,518880,"['518880', '159529']","518880.SH:0.1927,159529.SZ:0.1008"
2025-12-17,13:10:00,518880,"['518880', '159529', '513030']","518880.SH:0.2792,159529.SZ:0.1743,513030.SH:0.0007"
2025-12-18,13:10:00,518880,"['518880', '159529']","518880.SH:0.3606,159529.SZ:0.2059"
2025-12-19,13:10:00,159980,"['159980', '518880', '159529', '513500']","159980.SZ:0.8633,518880.SH:0.4995,159529.SZ:0.2761,513500.SH:0.0114"
2025-12-22,13:10:00,159980,"['159980', '518880', '159509', '159529', '159502', '513030', '513500', '513400', '513100']","159980.SZ:0.9818,518880.SH:0.6765,159509.SZ:0.4811,159529.SZ:0.3339,159502.SZ:0.1116,513030.SH:0.0791,513500.SH:0.0273,513400.SH:0.0135,513100.SH:0.0039"
2025-12-23,13:10:00,515880,"['515880', '159363', '515050', '159967', '159227', '159638', '588170', '562590', '159516', '512660']","515880.SH:4.9843,159363.SZ:3.5454,515050.SH:2.5654,159967.SZ:2.2692,159227.SZ:1.7739,159638.SZ:1.7730,588170.SH:1.5872,562590.SH:1.5855,159516.SZ:1.5357,512660.SH:1.2043"
2025-12-24,13:10:00,159363,"['159363', '515050', '588170', '159967', '562590', '159516', '159638', '159227', '561980', '512660']","159363.SZ:3.3011,515050.SH:2.7324,588170.SH:2.3228,159967.SZ:2.2955,562590.SH:2.2136,159516.SZ:2.1647,159638.SZ:2.1103,159227.SZ:1.8482,561980.SH:1.4276,512660.SH:1.3721"
2025-12-25,13:10:00,159363,"['159363', '515050', '588170', '562590', '159638', '159516', '159227', '159967', '561980', '512670']","159363.SZ:3.1492,515050.SH:3.0476,588170.SH:3.0417,562590.SH:2.7921,159638.SZ:2.7523,159516.SZ:2.7381,159227.SZ:2.3664,159967.SZ:2.3362,561980.SH:1.8282,512670.SH:1.8111"
2025-12-26,13:10:00,159638,"['159638', '588170', '562590', '515050', '159516', '159227', '159363', '159967', '512670', '512660']","159638.SZ:3.4356,588170.SH:3.4160,562590.SH:3.0535,515050.SH:2.9515,159516.SZ:2.9410,159227.SZ:2.8302,159363.SZ:2.8286,159967.SZ:2.3330,512670.SH:2.2346,512660.SH:2.1096"
2025-12-29,13:10:00,515880,"['515880', '159638', '159227', '588170', '515050', '512670', '562590', '159516', '512660', '159363']","515880.SH:4.4219,159638.SZ:4.2687,159227.SZ:3.2873,588170.SH:2.9735,515050.SH:2.7466,512670.SH:2.6550,562590.SH:2.6339,159516.SZ:2.4734,512660.SH:2.4728,159363.SZ:2.2982"
2025-12-30,13:10:00,159227,"['159227', '515880', '512670', '512660', '512710', '588170', '562590', '515050', '159516', '159363']","159227.SZ:4.1761,515880.SH:3.4534,512670.SH:3.3157,512660.SH:3.0730,512710.SH:2.9833,588170.SH:2.5476,562590.SH:2.2772,515050.SH:2.2735,159516.SZ:2.1096,159363.SZ:1.8116"
2025-12-31,13:10:00,159227,"['159227', '159583', '512710', '512670', '512660', '515880', '588170', '562590', '512400', '561330']","159227.SZ:4.9147,159583.SZ:4.2247,512710.SH:3.9089,512670.SH:3.8809,512660.SH:3.6061,515880.SH:2.7443,588170.SH:2.2371,562590.SH:2.0122,512400.SH:1.9435,561330.SH:1.9172"
2026-01-05,13:10:00,512670,"['512670', '512660', '159583', '515880', '588170', '512400', '561330', '159870', '560860', '562590']","512670.SH:4.7762,512660.SH:4.4754,159583.SZ:3.9608,515880.SH:2.4286,588170.SH:2.3022,512400.SH:2.2767,561330.SH:2.2611,159870.SZ:2.1691,560860.SH:2.1306,562590.SH:2.1103"
2026-01-06,13:10:00,159583,"['159583', '561330', '512400', '159870', '560860', '588170', '562590', '159516', '562800', '159667']","159583.SZ:3.5816,561330.SH:2.9256,512400.SH:2.8954,159870.SZ:2.8632,560860.SH:2.7343,588170.SH:2.7266,562590.SH:2.5998,159516.SZ:2.3691,562800.SH:2.3554,159667.SZ:2.2101"
2026-01-07,13:10:00,561330,"['561330', '588170', '512400', '562590', '159870', '560860', '159583', '159516', '562800', '561980']","561330.SH:3.8096,588170.SH:3.7454,512400.SH:3.7052,562590.SH:3.6567,159870.SZ:3.6461,560860.SH:3.5797,159583.SZ:3.5119,159516.SZ:3.3277,562800.SH:3.2439,561980.SH:2.7615"
2026-01-08,13:10:00,561330,"['561330', '159516', '560860', '512400', '159870', '513310', '562800', '561980', '159583', '159667']","561330.SH:4.7968,159516.SZ:4.7588,560860.SH:4.6947,512400.SH:4.5241,159870.SZ:4.2945,513310.SH:4.1710,562800.SH:4.1679,561980.SH:3.9969,159583.SZ:3.3767,159667.SZ:3.0591"
2026-01-09,13:10:00,561980,"['561980', '159870', '159667', '588220', '159583', '516520', '510500', '512480', '512980', '516190']","561980.SH:4.8262,159870.SZ:4.5866,159667.SZ:3.4510,588220.SH:3.3544,159583.SZ:3.2409,516520.SH:2.5300,510500.SH:2.4975,512480.SH:2.3799,512980.SH:2.3158,516190.SH:2.2462"
2026-01-12,13:10:00,159870,"['159870', '588220', '159667', '159583', '588790', '510500', '516520', '512480', '588200', '159869']","159870.SZ:4.7080,588220.SH:4.4920,159667.SZ:3.9872,159583.SZ:3.6239,588790.SH:3.3031,510500.SH:3.1767,516520.SH:3.1567,512480.SH:3.0853,588200.SH:2.7488,159869.SZ:2.5550"
2026-01-13,13:10:00,159256,"['159256', '159870', '159667', '159869', '510500', '516520', '512480', '159852', '516510', '515400']","159256.SZ:4.8610,159870.SZ:4.6140,159667.SZ:4.2795,159869.SZ:3.9984,510500.SH:3.8164,516520.SH:3.6128,512480.SH:3.5231,159852.SZ:3.4382,516510.SH:3.4007,515400.SH:3.2676"
2026-01-14,13:10:00,159870,"['159870', '510500', '159667', '159851', '516520', '517520', '562500', '159980', '512100', '588080']","159870.SZ:4.4486,510500.SH:4.4212,159667.SZ:4.3814,159851.SZ:4.0813,516520.SH:3.7860,517520.SH:3.4958,562500.SH:3.4363,159980.SZ:3.3222,512100.SH:2.9247,588080.SH:2.5346"
2026-01-15,13:10:00,510500,"['510500', '159870', '159667', '517520', '562500', '516520', '159980', '512100', '588080', '563300']","510500.SH:4.8154,159870.SZ:4.6397,159667.SZ:4.6105,517520.SH:4.5124,562500.SH:3.9996,516520.SH:3.7334,159980.SZ:3.7166,512100.SH:3.1653,588080.SH:2.9841,563300.SH:2.7511"
2026-01-16,13:10:00,562500,"['562500', '159995', '159870', '159363', '516520', '588080', '159980', '512100', '159819', '159583']","562500.SH:4.9865,159995.SZ:4.3884,159870.SZ:4.3092,159363.SZ:3.9300,516520.SH:3.8277,588080.SH:3.6636,159980.SZ:3.6327,512100.SH:3.5078,159819.SZ:3.2179,159583.SZ:3.0576"
2026-01-19,13:10:00,159870,"['159870', '588080', '159363', '159326', '512100', '516520', '159819', '563300', '159583', '561360']","159870.SZ:4.3189,588080.SH:4.3143,159363.SZ:4.2029,159326.SZ:4.0334,512100.SH:3.8771,516520.SH:3.7348,159819.SZ:3.5295,563300.SH:3.4669,159583.SZ:2.8183,561360.SH:2.7048"
2026-01-20,13:10:00,159870,"['159870', '588080', '512100', '159851', '563300', '159363', '516520', '159819', '515790', '561360']","159870.SZ:4.3257,588080.SH:4.1184,512100.SH:3.4883,159851.SZ:3.4198,563300.SH:3.3572,159363.SZ:3.1327,516520.SH:3.0171,159819.SZ:2.8833,515790.SH:2.8497,561360.SH:2.8182"
2026-01-21,13:10:00,588080,"['588080', '159870', '512100', '563300', '561360', '515790', '159819', '159363', '516520', '159732']","588080.SH:4.5942,159870.SZ:4.5356,512100.SH:3.4551,563300.SH:3.4017,561360.SH:3.1312,515790.SH:2.9543,159819.SZ:2.8634,159363.SZ:2.7951,516520.SH:2.7737,159732.SZ:2.6074"
2026-01-22,13:10:00,588080,"['588080', '159870', '515980', '159869', '561360', '563300', '512100', '515790', '159819', '159732']","588080.SH:4.7260,159870.SZ:4.5222,515980.SH:4.4759,159869.SZ:4.1107,561360.SH:3.6443,563300.SH:3.4264,512100.SH:3.2428,515790.SH:2.8608,159819.SZ:2.5456,159732.SZ:2.3692"
2026-01-23,13:10:00,159870,"['159870', '588080', '515980', '561360', '515790', '563300', '159869', '512100', '159819', '159732']","159870.SZ:4.5814,588080.SH:4.5786,515980.SH:4.1994,561360.SH:3.8325,515790.SH:3.4897,563300.SH:3.4869,159869.SZ:3.4255,512100.SH:3.1715,159819.SZ:2.2743,159732.SZ:2.2482"
2026-01-26,13:10:00,562500,"['562500', '159998', '159852', '516510', '588080', '159870', '159256', '561360', '515790', '515980']","562500.SH:4.9299,159998.SZ:4.8480,159852.SZ:4.8205,516510.SH:4.5646,588080.SH:4.5628,159870.SZ:4.5588,159256.SZ:4.5322,561360.SH:4.3529,515790.SH:4.1947,515980.SH:3.6887"
2026-01-27,13:10:00,515400,"['515400', '510500', '561360', '515790', '588080', '159870', '159998', '562500', '516510', '159852']","515400.SH:4.6840,510500.SH:4.6761,561360.SH:4.6324,515790.SH:4.2380,588080.SH:4.0563,159870.SZ:3.9164,159998.SZ:3.7819,562500.SH:3.6050,516510.SH:3.5745,159852.SZ:3.3776"
2026-01-28,13:10:00,516190,"['516190', '510500', '515790', '159870', '515400', '588080', '518880', '501018', '159998', '516510']","516190.SH:4.8569,510500.SH:4.5886,515790.SH:4.3087,159870.SZ:4.1517,515400.SH:4.0729,588080.SH:3.8044,518880.SH:3.5703,501018.SH:3.3524,159998.SZ:3.2252,516510.SH:3.0854"
2026-01-29,13:10:00,159995,"['159995', '159218', '588220', '510500', '159667', '515790', '159870', '561980', '516190', '588080']","159995.SZ:4.8765,159218.SZ:4.5471,588220.SH:4.4441,510500.SH:4.2501,159667.SZ:4.1118,515790.SH:3.9762,159870.SZ:3.9424,561980.SH:3.8991,516190.SH:3.8139,588080.SH:3.2205"
2026-01-30,13:10:00,588790,"['588790', '512980', '159870', '510500', '588220', '516190', '515790', '159206', '588080', '159363']","588790.SH:4.1950,512980.SH:3.8051,159870.SZ:3.1606,510500.SH:3.0941,588220.SH:3.0196,516190.SH:2.8646,515790.SH:2.8163,159206.SZ:2.4791,588080.SH:2.2972,159363.SZ:2.1026"
2026-02-02,13:10:00,159326,"['159326', '512980', '588790', '515790', '516190', '159363', '510500', '588220', '588080', '515980']","159326.SZ:4.7305,512980.SH:2.5773,588790.SH:2.5444,515790.SH:2.1768,516190.SH:1.9905,159363.SZ:1.9763,510500.SH:1.9373,588220.SH:1.6904,588080.SH:1.3770,515980.SH:1.3071"
2026-02-03,13:10:00,520830,"['520830', '513520', '159985']","520830.SH:0.5998,513520.SH:0.2541,159985.SZ:0.0144"
2026-02-04,13:10:00,513520,['513520'],513520.SH:0.2837
2026-02-05,13:10:00,159518,"['159518', '159985']","159518.SZ:1.0147,159985.SZ:0.0173"
2026-02-06,13:10:00,159518,"['159518', '159985']","159518.SZ:1.2056,159985.SZ:0.0252"
2026-02-09,13:10:00,159518,"['159518', '513520', '159985']","159518.SZ:1.4382,513520.SH:0.2087,159985.SZ:0.0193"
2026-02-10,13:10:00,513310,"['513310', '501018', '561360', '159518', '513350', '159326', '513970', '515790', '518880', '513630']","513310.SH:4.5723,501018.SH:2.9670,561360.SH:2.8105,159518.SZ:1.8709,513350.SH:1.4949,159326.SZ:1.2611,513970.SH:1.2463,515790.SH:1.2028,518880.SH:0.9178,513630.SH:0.8292"
2026-02-11,13:10:00,501018,"['501018', '513310', '561360', '159518', '513350', '513970', '159326', '515790', '513630', '518880']","501018.SH:3.7003,513310.SH:3.3123,561360.SH:2.8082,159518.SZ:2.2493,513350.SH:1.9038,513970.SH:1.4334,159326.SZ:1.0617,515790.SH:0.9972,513630.SH:0.8790,518880.SH:0.7078"
2026-02-12,13:10:00,513310,"['513310', '561360', '159518', '513350', '513970', '159326', '513520', '513630', '515790', '513920']","513310.SH:2.8350,561360.SH:2.7230,159518.SZ:2.6393,513350.SH:2.3347,513970.SH:1.4579,159326.SZ:1.0587,513520.SH:0.9155,513630.SH:0.8844,515790.SH:0.8530,513920.SH:0.7447"
2026-02-13,13:10:00,513310,"['513310', '513350', '513970', '513520', '159326', '515220', '513630', '513920', '515790', '510880']","513310.SH:3.1179,513350.SH:2.2090,513970.SH:1.3249,513520.SH:1.1815,159326.SZ:0.9406,515220.SH:0.8621,513630.SH:0.7888,513920.SH:0.6414,515790.SH:0.6197,510880.SH:0.2780"
2026-02-24,13:10:00,513310,"['513310', '513350', '513520', '513970', '515220', '159326', '513630', '513920', '510880', '512890']","513310.SH:3.2378,513350.SH:2.8840,513520.SH:1.6328,513970.SH:1.2601,515220.SH:1.1239,159326.SZ:0.9746,513630.SH:0.8041,513920.SH:0.6616,510880.SH:0.3363,512890.SH:0.1674"
2026-02-25,13:10:00,513310,"['513310', '513350', '513520', '515220', '513970', '159326', '513630', '513920', '510880', '512890']","513310.SH:4.6098,513350.SH:4.3282,513520.SH:2.3199,515220.SH:1.4371,513970.SH:1.2135,159326.SZ:1.0591,513630.SH:0.8021,513920.SH:0.7707,510880.SH:0.4354,512890.SH:0.1801"
2026-02-26,13:10:00,513350,"['513350', '561360', '513520', '501018', '515220', '159326', '513970', '513920', '513630', '510880']","513350.SH:4.4989,561360.SH:2.8890,513520.SH:2.8680,501018.SH:2.0020,515220.SH:1.4692,159326.SZ:1.3334,513970.SH:0.8997,513920.SH:0.7200,513630.SH:0.7012,510880.SH:0.4650"
2026-02-27,13:10:00,513350,"['513350', '159518', '513520', '561360', '501018', '515220', '159326', '513920', '513970', '513630']","513350.SH:4.9138,159518.SZ:3.8317,513520.SH:3.4101,561360.SH:3.1970,501018.SH:2.0107,515220.SH:1.6264,159326.SZ:1.4372,513920.SH:0.6521,513970.SH:0.6424,513630.SH:0.5567"
